review_id,number_of_reviews,last_review,reviews_per_month
32318,27,7/7/2019,2.06
32319,11,10/8/2018,0.87
32570,12,6/23/2019,0.93
32323,76,6/25/2019,6.02
32325,2,6/25/2018,0.15
32326,9,9/18/2018,0.68
32334,21,6/23/2019,1.59
27523,1,6/9/2018,0.08
32347,11,6/25/2019,0.82
32348,16,6/23/2019,1.26
32354,49,6/21/2019,3.95
40734,17,6/23/2019,3.75
32355,4,1/1/2019,0.33
32356,31,6/30/2019,2.74
32359,8,5/25/2019,0.61
32362,25,6/4/2019,2.01
38842,13,6/8/2019,1.8
32364,64,6/27/2019,4.92
32366,16,6/8/2019,1.26
32369,9,5/26/2019,0.71
32371,23,6/23/2019,3.77
32375,2,6/17/2018,0.15
32379,23,6/27/2019,1.87
32382,32,6/13/2019,3.06
32384,16,6/15/2019,1.27
32386,10,1/3/2019,0.84
32387,26,7/1/2019,3.15
32389,11,6/29/2019,0.92
32397,24,6/2/2019,1.82
32840,10,6/29/2019,0.86
32399,37,6/22/2019,3.22
32408,45,7/1/2019,3.37
45741,4,7/8/2019,4.0
32410,33,6/18/2019,2.64
32414,11,5/16/2019,0.87
32415,43,2/10/2019,3.27
32417,3,4/16/2019,0.36
35392,2,7/5/2019,0.25
32420,7,6/9/2019,0.54
32425,4,6/10/2019,0.35
32428,57,7/5/2019,4.44
32431,21,7/7/2019,1.66
32432,69,7/6/2019,5.27
32433,27,6/16/2019,2.12
32435,37,6/8/2019,2.85
32438,3,10/8/2018,0.24
32441,3,8/12/2018,0.24
32449,12,6/25/2019,0.95
32451,67,7/2/2019,5.19
32452,5,1/21/2019,0.49
32454,19,6/14/2019,1.45
32455,8,7/6/2019,0.64
13567,1,6/24/2018,0.08
32458,64,7/6/2019,4.96
32459,3,11/25/2018,0.23
32461,1,2/7/2019,0.2
32462,1,8/30/2018,0.1
32463,14,6/16/2019,1.12
32467,60,7/8/2019,4.74
30038,6,1/2/2019,0.51
32473,19,6/20/2019,1.54
32480,18,7/3/2019,1.4
32486,42,6/21/2019,3.16
35085,3,3/31/2019,0.36
38353,2,4/29/2019,0.36
32490,5,6/24/2019,0.57
32498,45,7/6/2019,3.8
32499,7,3/9/2019,0.63
32503,5,11/3/2018,0.4
32508,14,2/28/2019,1.06
32509,2,4/28/2019,0.79
32512,8,6/28/2019,0.63
32516,5,8/25/2018,0.43
32518,20,12/30/2018,1.58
32520,8,3/23/2019,0.73
32525,5,8/6/2018,0.39
32527,10,5/23/2019,0.87
32532,44,6/7/2019,3.53
32533,5,9/3/2018,0.44
32534,26,6/20/2019,2.5
32535,42,6/30/2019,3.19
32536,5,6/23/2019,0.45
32546,3,6/23/2019,3.0
32547,49,6/28/2019,3.79
32552,7,6/3/2019,0.57
32556,44,7/3/2019,3.4
40292,20,6/29/2019,3.57
32559,1,1/13/2019,0.17
32572,32,6/4/2019,2.64
32575,33,6/23/2019,2.91
32579,14,10/28/2018,1.06
32580,76,7/4/2019,5.82
32616,10,10/31/2018,0.78
32583,6,3/24/2019,0.5
32585,3,3/11/2019,0.29
32587,3,12/30/2018,0.23
32590,25,2/18/2019,1.94
32591,3,5/26/2019,0.4
32595,20,5/27/2019,1.52
32596,11,10/7/2018,0.91
32597,4,1/3/2019,0.32
32607,38,6/29/2019,3.33
32609,8,10/10/2018,0.7
32612,2,4/13/2019,0.64
32613,3,10/22/2018,0.24
32617,3,1/3/2019,0.25
32621,4,5/2/2019,0.34
32622,23,6/3/2019,1.84
32623,4,6/20/2019,0.37
32624,18,6/9/2019,1.78
34602,20,5/23/2019,1.92
32629,5,11/24/2018,0.4
32632,31,6/18/2019,2.49
32635,2,5/5/2019,0.21
32636,25,6/24/2019,2.06
32638,33,7/7/2019,2.56
32643,8,7/1/2019,0.7
32646,6,12/31/2018,0.51
32648,11,5/23/2019,1.13
32649,7,7/7/2019,0.74
32653,20,7/7/2019,1.56
32654,51,7/1/2019,4.16
32655,36,6/29/2019,3.12
32733,11,5/13/2019,0.91
39059,9,6/9/2019,1.73
43104,3,7/1/2019,1.5
32667,3,12/15/2018,0.31
32673,2,3/30/2019,0.19
32678,4,7/26/2018,0.31
32687,1,7/7/2018,0.08
32689,6,9/17/2018,0.5
32694,48,6/15/2019,3.71
32703,15,6/23/2019,1.39
32706,11,6/13/2019,0.88
32710,51,5/20/2019,3.94
32711,22,5/27/2019,2.19
32713,26,6/26/2019,2.07
32714,10,6/12/2019,0.78
32717,20,6/13/2019,2.01
32718,3,7/26/2018,0.24
32719,28,6/23/2019,2.22
32721,95,5/26/2019,7.38
32723,13,1/1/2019,1.05
32724,2,5/4/2019,0.41
32736,5,5/20/2019,0.44
32738,8,5/19/2019,1.06
18870,1,9/24/2018,0.1
32748,5,1/5/2019,0.4
32749,22,6/27/2019,2.06
32751,12,4/29/2019,0.98
32752,56,7/5/2019,4.47
32761,15,6/12/2019,1.42
32764,12,5/5/2019,1.0
32765,12,7/2/2019,0.93
32767,11,5/27/2019,0.95
32772,19,6/16/2019,1.5
32776,22,6/14/2019,1.84
32777,95,7/7/2019,7.94
32784,109,7/4/2019,8.93
39243,18,7/6/2019,3.94
34077,42,6/30/2019,4.08
32783,2,2/7/2019,0.2
32788,24,7/1/2019,1.89
32799,5,12/31/2018,0.39
32801,9,6/29/2019,3.18
32802,3,1/12/2019,0.26
32804,4,6/13/2019,0.43
32807,7,6/7/2019,2.23
32808,3,9/10/2018,0.26
32813,49,7/2/2019,4.04
33064,42,7/5/2019,3.73
32814,5,12/29/2018,0.49
32822,6,11/14/2018,0.56
32830,18,7/1/2019,1.42
32835,2,5/26/2019,0.7
32837,2,1/13/2019,0.21
32839,3,1/1/2019,0.3
32842,30,6/17/2019,2.49
32843,36,6/23/2019,2.8
32844,26,6/29/2019,2.39
32848,14,6/21/2019,1.32
32850,92,7/6/2019,7.26
32851,2,4/25/2019,0.17
32853,57,7/3/2019,4.62
32857,42,7/1/2019,3.77
32861,23,3/2/2019,1.81
32863,15,6/16/2019,1.28
32970,2,8/5/2018,0.16
32864,25,5/27/2019,2.18
32865,5,4/27/2019,0.39
32866,27,3/30/2019,2.13
32867,15,6/7/2019,1.34
32875,4,6/29/2019,0.37
32876,8,1/2/2019,0.65
32877,46,7/2/2019,3.85
32882,40,6/27/2019,3.18
32888,5,11/4/2018,0.39
32889,27,7/7/2019,2.11
32892,2,7/5/2018,0.16
32893,68,7/4/2019,5.37
32900,16,6/9/2019,1.55
32911,3,6/1/2019,0.33
34281,7,6/16/2019,0.62
32301,2,7/1/2018,0.16
32683,2,9/30/2018,0.2
32917,37,7/7/2019,4.25
32919,6,4/22/2019,0.52
32921,5,5/20/2019,0.51
32922,21,4/14/2019,1.72
32923,4,6/24/2019,0.38
32925,15,6/16/2019,2.02
32926,28,11/28/2018,2.2
32929,35,6/18/2019,2.82
32931,2,12/31/2018,0.2
32933,72,5/27/2019,5.82
32937,9,5/31/2019,0.74
32940,45,6/30/2019,3.56
32943,5,8/12/2018,0.39
32945,5,1/1/2019,0.43
32496,1,7/9/2018,0.08
32948,13,7/1/2019,1.23
32949,10,4/28/2019,1.12
32954,2,5/31/2019,0.23
32956,41,7/1/2019,3.32
43760,16,7/6/2019,7.27
32958,6,8/4/2018,0.48
32961,8,6/11/2019,0.63
32967,58,7/7/2019,4.59
32973,9,6/29/2019,1.17
32974,26,6/23/2019,2.26
32976,41,6/30/2019,3.31
32980,10,4/21/2019,0.86
32981,43,7/3/2019,3.6
32985,23,7/2/2019,2.19
43536,3,7/2/2019,2.09
32987,11,5/19/2019,0.91
32989,3,8/21/2018,0.27
32991,5,6/29/2019,0.57
32993,22,7/6/2019,1.76
32995,3,1/7/2019,0.3
33000,36,7/7/2019,2.83
33005,15,3/23/2019,1.18
33008,7,5/19/2019,0.76
40264,20,7/2/2019,3.85
33334,8,7/7/2019,8.0
33002,19,6/16/2019,1.51
33012,6,11/20/2018,0.5
32952,2,7/30/2018,0.16
33018,31,7/1/2019,2.5
33019,28,7/1/2019,2.25
33023,3,8/19/2018,0.25
33024,5,12/14/2018,0.51
33028,4,3/31/2019,0.98
33029,21,7/1/2019,1.69
33035,1,10/10/2018,0.11
33043,25,7/1/2019,5.64
33045,3,4/9/2019,0.26
33047,13,6/12/2019,1.11
33058,6,6/3/2019,0.94
33066,30,6/16/2019,2.56
33067,22,7/6/2019,1.88
33069,3,8/7/2018,0.24
33070,11,6/9/2019,0.95
33072,36,6/24/2019,3.33
33076,26,6/9/2019,2.17
33078,5,5/22/2019,0.49
33080,33,6/30/2019,2.82
33081,5,12/30/2018,0.43
33082,55,7/3/2019,5.32
33084,4,9/9/2018,0.34
33085,30,6/30/2019,2.5
33089,23,7/7/2019,1.89
33091,27,6/21/2019,2.26
33108,23,6/13/2019,1.92
33096,55,7/5/2019,4.41
33100,5,1/1/2019,0.46
33102,8,12/4/2018,0.76
33104,22,3/24/2019,1.77
33105,36,6/9/2019,2.87
33106,31,7/8/2019,2.95
33109,2,10/28/2018,0.19
34051,1,12/4/2018,0.14
33110,2,11/24/2018,0.18
32128,1,8/8/2018,0.09
33114,9,6/14/2019,0.75
33120,6,5/19/2019,0.53
33122,3,10/3/2018,0.24
33133,16,11/19/2018,1.33
33135,32,6/26/2019,2.67
33136,16,6/17/2019,1.32
33138,22,3/24/2019,1.8
33139,106,6/29/2019,8.69
36010,9,7/5/2019,1.79
33140,18,6/1/2019,1.45
33145,1,6/4/2019,0.86
33146,2,8/11/2018,0.17
33150,23,7/1/2019,1.95
33154,35,6/29/2019,3.11
33155,3,1/3/2019,0.24
33160,3,1/7/2019,0.38
33166,6,1/3/2019,0.7
33168,11,6/23/2019,0.93
33170,13,1/2/2019,1.26
33173,2,6/19/2019,0.81
35471,1,10/5/2018,0.11
33188,9,6/15/2019,0.77
33189,25,6/22/2019,2.17
33191,1,7/15/2018,0.08
33193,12,5/27/2019,1.13
33194,32,6/29/2019,2.73
33175,5,5/20/2019,0.43
33202,3,11/4/2018,0.33
33211,5,1/1/2019,0.44
33212,5,12/31/2018,0.42
33213,6,12/10/2018,0.51
39332,20,6/20/2019,3.17
33218,9,6/1/2019,0.74
33219,34,6/24/2019,2.8
43524,6,6/12/2019,2.34
5317,2,1/2/2019,0.22
33227,55,6/19/2019,4.5
33235,14,9/29/2018,1.12
33243,11,4/9/2019,0.94
33244,2,8/14/2018,0.18
33246,1,7/11/2018,0.08
33247,35,6/30/2019,2.87
32666,25,6/25/2019,2.07
33251,8,5/13/2019,0.66
33256,52,6/23/2019,4.36
33261,16,6/20/2019,1.58
33267,3,1/1/2019,0.25
33272,134,7/7/2019,10.86
33274,6,11/25/2018,0.48
33278,7,10/31/2018,0.58
33279,49,7/2/2019,4.06
33280,35,6/18/2019,2.91
33285,2,4/30/2019,0.17
33286,23,7/1/2019,1.99
33288,3,6/27/2019,0.28
33290,22,6/3/2019,1.9
33291,2,6/30/2019,1.3
33292,7,1/3/2019,0.63
33294,18,6/30/2019,1.6
33297,34,6/11/2019,2.83
33464,34,6/20/2019,3.07
33649,33,6/9/2019,2.75
33300,34,6/28/2019,2.9
33312,6,3/25/2019,0.52
33314,1,7/3/2018,0.08
32756,1,7/27/2018,0.09
33317,20,6/22/2019,1.94
33322,32,6/26/2019,2.92
33323,36,6/23/2019,2.96
33324,31,6/23/2019,2.66
33325,24,6/8/2019,2.02
33326,6,6/26/2019,0.54
33329,13,6/17/2019,1.13
33331,67,7/6/2019,6.07
33333,30,6/16/2019,2.54
33336,8,6/3/2019,0.69
33338,6,10/1/2018,0.54
33341,16,11/24/2018,1.32
33342,9,6/28/2019,0.8
33344,42,6/21/2019,3.62
33346,7,5/12/2019,0.62
33351,1,7/25/2018,0.09
33352,3,7/9/2018,0.25
33356,11,7/5/2019,0.99
33360,23,7/2/2019,1.86
33367,24,7/1/2019,2.11
33369,3,8/5/2018,0.25
33372,58,6/18/2019,4.89
33376,19,6/3/2019,1.62
43635,6,6/15/2019,2.25
33381,4,2/10/2019,0.33
33390,5,5/19/2019,0.43
33393,4,11/24/2018,0.33
33399,6,6/10/2019,0.52
33400,15,1/1/2019,1.33
33404,18,6/22/2019,1.53
33406,3,10/31/2018,0.26
33407,11,4/28/2019,0.94
33408,5,5/16/2019,0.41
33875,6,7/1/2019,0.55
33413,3,12/30/2018,0.26
33415,3,5/6/2019,0.42
33419,50,6/23/2019,4.19
33424,7,3/24/2019,0.59
33427,14,6/30/2019,1.15
33429,7,6/26/2019,0.64
33431,39,6/30/2019,3.24
33443,2,8/15/2018,0.18
33448,2,12/20/2018,0.19
33454,10,4/28/2019,0.97
33455,25,6/11/2019,2.06
33460,13,6/18/2019,1.09
33461,36,6/13/2019,3.06
33462,9,6/16/2019,0.82
33465,8,10/15/2018,0.68
33470,16,7/7/2019,1.42
33474,26,6/23/2019,2.22
33476,6,7/1/2019,0.52
35964,70,6/24/2019,7.42
33480,4,4/2/2019,0.35
33481,40,3/25/2019,3.32
33484,40,6/23/2019,3.46
33516,7,5/11/2019,0.59
33499,27,6/30/2019,5.66
42811,8,6/25/2019,4.62
33504,18,6/18/2019,1.57
33509,26,6/23/2019,2.14
33512,32,6/24/2019,2.75
33514,15,6/5/2019,1.48
33518,32,4/21/2019,3.06
33524,46,6/21/2019,3.84
33526,4,3/13/2019,0.37
33528,28,6/19/2019,2.43
34379,59,6/19/2019,5.46
33535,12,5/29/2019,1.01
33537,51,7/7/2019,4.47
33539,6,11/10/2018,0.53
33542,3,1/4/2019,0.43
33546,3,9/3/2018,0.25
33549,2,9/14/2018,0.19
33557,6,6/23/2019,0.57
33558,32,6/20/2019,2.74
34615,5,5/4/2019,0.63
33561,9,12/5/2018,0.76
33562,4,12/30/2018,0.42
33565,5,4/14/2019,0.42
33566,6,5/19/2019,2.12
33568,7,12/31/2018,0.59
33570,10,11/5/2018,0.83
33575,17,6/4/2019,1.42
38796,2,6/27/2019,0.32
33587,14,6/26/2019,1.21
33588,7,10/21/2018,0.6
33602,20,6/2/2019,1.83
33603,11,1/1/2019,0.91
33612,5,6/5/2019,0.46
33614,2,6/10/2019,0.17
33617,32,6/23/2019,2.79
33619,3,8/2/2018,0.26
33621,12,6/30/2019,1.07
33622,22,12/6/2018,1.94
33627,2,4/25/2019,0.71
33631,35,7/8/2019,2.97
33634,23,6/23/2019,2.0
33636,59,6/23/2019,5.65
33638,4,4/15/2019,0.43
43796,9,6/30/2019,3.7
33640,59,6/23/2019,5.55
33648,31,6/8/2019,2.59
33652,3,6/4/2019,0.28
33653,52,6/17/2019,4.62
34031,17,7/1/2019,1.54
33657,10,4/17/2019,0.86
33658,55,6/23/2019,4.78
33659,48,6/29/2019,4.02
33660,19,6/23/2019,3.0
33663,25,5/7/2019,2.14
33687,22,6/10/2019,1.93
35635,1,6/26/2019,1.0
33666,20,7/1/2019,3.14
40789,19,7/8/2019,4.52
33673,18,5/30/2019,1.56
33678,30,5/26/2019,2.51
33683,24,6/9/2019,2.17
33689,3,8/31/2018,0.26
33691,52,7/5/2019,4.38
35789,47,6/24/2019,4.88
33697,5,6/7/2019,0.52
33698,10,4/29/2019,0.87
33702,4,11/5/2018,0.37
33704,15,6/23/2019,1.27
33707,53,6/21/2019,4.91
33718,6,3/10/2019,0.94
33720,52,6/24/2019,4.6
33721,3,1/2/2019,0.28
33377,2,7/29/2018,0.17
33726,7,3/22/2019,0.71
33727,22,5/28/2019,3.11
33728,4,7/1/2019,0.36
33729,19,6/25/2019,1.67
33736,2,4/28/2019,0.19
33739,48,6/23/2019,4.15
33741,8,4/23/2019,1.02
33745,33,7/8/2019,2.86
33746,3,3/16/2019,0.28
33747,6,11/25/2018,0.53
33752,11,2/24/2019,0.93
33755,34,6/2/2019,3.11
33759,8,6/3/2019,0.79
36024,1,11/26/2018,0.13
33764,28,6/29/2019,3.31
33773,12,7/6/2019,1.01
33776,28,5/31/2019,2.41
33777,14,6/22/2019,1.36
33779,18,6/19/2019,1.53
33782,34,6/17/2019,3.01
33785,2,6/16/2019,0.32
36054,2,5/31/2019,0.32
33787,9,10/28/2018,0.78
33792,5,6/23/2019,0.44
33798,6,10/14/2018,0.58
33799,3,10/29/2018,0.26
33801,3,4/22/2019,0.27
33804,12,5/6/2019,1.2
33806,2,8/21/2018,0.18
33814,37,7/7/2019,3.22
33825,9,6/16/2019,0.77
33827,8,1/3/2019,0.69
33828,3,9/21/2018,0.26
33833,9,6/24/2019,0.81
33839,38,6/23/2019,3.31
36739,31,7/5/2019,3.65
33841,24,4/7/2019,2.11
33842,40,6/23/2019,3.79
36453,24,6/30/2019,3.44
33854,7,1/1/2019,0.67
33858,3,10/5/2018,0.31
33859,35,6/7/2019,2.96
33861,30,6/19/2019,2.59
33862,41,6/23/2019,3.63
33864,3,6/23/2019,0.28
33866,9,5/17/2019,0.97
33876,15,7/1/2019,1.3
33879,24,6/30/2019,2.44
33880,40,6/24/2019,4.15
33885,21,6/23/2019,2.26
33889,25,5/13/2019,2.28
33890,6,3/24/2019,0.54
33891,2,8/18/2018,0.18
33892,28,7/4/2019,2.99
33895,8,10/21/2018,0.69
33900,4,3/20/2019,0.34
33903,2,4/30/2019,0.21
41420,5,6/7/2019,1.95
33906,17,6/1/2019,1.45
33908,6,7/6/2019,0.54
33960,14,7/7/2019,1.39
33925,3,5/20/2019,0.32
33236,1,4/1/2019,0.3
33932,15,12/22/2018,1.33
33933,2,7/5/2019,0.31
33934,9,5/27/2019,0.78
33935,8,1/6/2019,0.73
33941,4,1/3/2019,0.39
33945,21,6/10/2019,2.78
33947,47,6/24/2019,4.05
33949,5,5/23/2019,0.46
33952,12,6/25/2019,1.08
33953,12,5/26/2019,1.24
33955,1,12/20/2018,0.15
33959,2,10/7/2018,0.18
33965,1,3/9/2019,0.25
33967,21,6/17/2019,1.83
33968,36,7/4/2019,3.62
33970,19,6/16/2019,1.63
33971,27,6/25/2019,2.87
33975,16,6/20/2019,3.72
33978,43,12/30/2018,3.72
33980,6,6/12/2019,0.51
33981,13,6/23/2019,1.26
33982,5,3/31/2019,0.46
33985,8,1/28/2019,0.81
33988,11,7/2/2019,4.78
33994,36,7/7/2019,3.26
33996,6,5/27/2019,0.55
34005,11,6/2/2019,1.04
34009,2,8/27/2018,0.17
34010,17,6/17/2019,2.34
34015,16,6/14/2019,1.42
34019,27,6/7/2019,2.39
43807,9,7/5/2019,3.97
34023,44,6/24/2019,4.11
34024,24,6/20/2019,2.06
34025,11,11/26/2018,0.96
34026,2,9/16/2018,0.2
34028,6,7/7/2019,0.57
34029,6,6/30/2019,0.55
34030,16,6/25/2019,1.72
34039,22,5/27/2019,2.06
34040,21,6/13/2019,2.09
34042,1,8/24/2018,0.09
34043,2,5/24/2019,0.27
34045,5,6/27/2019,0.45
34047,21,6/8/2019,2.96
34049,10,4/26/2019,0.86
34050,5,11/15/2018,0.48
34078,48,7/2/2019,4.21
34082,47,6/27/2019,4.18
34083,5,10/28/2018,0.55
34090,42,7/7/2019,3.73
34091,16,6/9/2019,1.41
34094,38,6/30/2019,3.34
34097,53,7/5/2019,4.68
34098,8,5/19/2019,1.21
34099,3,3/3/2019,0.5
34102,4,5/19/2019,0.82
34103,5,4/29/2019,0.48
34104,3,5/20/2019,0.46
34105,8,6/16/2019,1.18
34106,19,6/11/2019,2.45
34107,5,5/31/2019,0.74
34108,2,5/20/2019,0.42
34110,8,6/2/2019,1.02
34113,4,5/28/2019,0.36
34114,2,6/7/2019,0.4
34115,5,5/27/2019,1.17
34116,9,2/24/2019,1.09
34117,7,5/31/2019,1.27
34118,3,12/12/2018,0.33
34119,3,6/10/2019,0.44
34120,2,5/23/2019,0.71
23640,1,6/2/2019,0.81
38055,2,2/17/2019,0.32
38056,6,4/25/2019,0.95
38057,2,2/17/2019,0.31
38059,2,12/20/2018,0.29
23863,1,2/26/2019,0.23
38062,4,5/26/2019,0.63
34100,8,7/1/2019,4.0
34126,3,9/3/2018,0.27
34131,14,6/9/2019,1.48
35214,3,4/21/2019,0.29
34135,3,8/27/2018,0.27
34146,5,6/3/2019,0.79
34147,35,6/28/2019,3.37
34148,44,6/30/2019,3.91
34149,4,3/30/2019,0.37
34158,7,10/5/2018,0.63
34170,14,5/20/2019,1.24
34180,21,6/23/2019,1.86
34183,28,6/8/2019,2.96
34184,28,7/5/2019,2.52
34197,1,8/13/2018,0.09
34222,4,12/15/2018,0.44
34199,20,6/23/2019,1.94
34204,42,7/5/2019,3.82
17464,1,9/18/2018,0.1
34212,25,6/26/2019,2.43
34217,79,6/24/2019,7.18
34219,6,3/31/2019,0.53
34225,14,6/30/2019,1.24
34228,24,6/20/2019,2.48
34236,35,7/1/2019,3.13
34237,24,7/1/2019,3.27
34239,23,6/16/2019,2.04
34241,4,12/10/2018,0.38
34243,52,7/5/2019,5.2
34244,30,6/11/2019,2.77
34245,18,6/4/2019,1.65
34249,12,7/6/2019,1.09
34259,3,1/1/2019,0.32
34263,23,6/28/2019,2.2
42075,10,6/19/2019,2.63
34265,57,6/10/2019,5.06
37078,20,6/23/2019,2.41
40206,42,7/6/2019,7.12
34266,22,7/7/2019,2.18
34280,12,5/26/2019,1.09
34285,27,6/25/2019,2.57
34316,24,6/18/2019,2.22
34299,12,7/1/2019,1.08
34305,6,6/25/2019,0.55
34322,2,1/1/2019,0.22
34323,10,11/25/2018,0.97
34324,39,6/25/2019,3.45
22379,1,8/1/2018,0.09
34330,6,3/24/2019,0.77
34334,10,7/5/2019,4.48
34337,12,6/26/2019,1.16
34340,2,4/21/2019,0.32
34348,3,9/1/2018,0.28
34351,13,6/23/2019,1.23
34352,2,12/29/2018,0.24
34353,2,5/9/2019,0.65
34355,34,7/2/2019,3.12
34360,5,10/25/2018,0.47
34365,36,6/9/2019,3.4
39980,8,7/7/2019,2.14
34370,9,5/8/2019,0.81
37301,19,5/26/2019,2.38
34375,14,7/1/2019,1.43
34376,63,7/5/2019,6.1
34383,23,6/10/2019,2.1
15924,8,6/30/2019,0.73
34387,5,4/1/2019,0.6
34388,9,1/5/2019,0.87
34389,19,6/22/2019,2.0
34392,4,5/9/2019,0.47
34396,2,9/3/2018,0.18
34399,7,5/17/2019,0.63
34404,62,7/7/2019,6.0
39047,50,7/3/2019,7.69
34405,4,6/30/2019,1.82
34408,6,4/15/2019,0.62
34409,3,9/10/2018,0.29
34411,8,4/21/2019,0.73
34417,8,1/2/2019,0.71
34418,41,7/7/2019,3.7
34419,39,6/23/2019,4.5
34422,63,7/7/2019,5.61
34423,15,6/29/2019,1.42
34429,11,12/29/2018,1.02
34432,2,9/1/2018,0.18
34435,15,7/7/2019,1.33
34441,1,11/25/2018,0.13
34442,2,5/16/2019,0.21
34444,8,3/30/2019,0.71
34447,8,6/10/2019,1.53
34453,25,6/26/2019,2.42
34454,34,7/5/2019,3.37
34458,5,6/19/2019,0.55
34462,62,7/1/2019,5.67
34468,18,1/1/2019,1.74
34472,17,6/23/2019,1.62
34478,26,6/15/2019,2.43
34479,33,7/5/2019,2.97
34481,44,6/30/2019,4.05
36802,29,7/7/2019,3.4
39376,5,7/2/2019,1.4
34489,58,7/2/2019,5.21
34497,16,6/26/2019,1.68
34500,38,4/28/2019,3.43
34502,18,6/16/2019,1.64
34504,24,7/1/2019,2.28
34505,39,6/28/2019,3.77
34507,22,7/1/2019,2.1
34518,7,7/7/2019,0.82
34522,12,6/10/2019,1.17
34523,18,5/23/2019,1.61
34530,4,1/5/2019,0.37
34535,8,7/7/2019,0.76
34538,33,6/28/2019,3.2
34542,9,6/30/2019,0.89
34288,1,9/11/2018,0.1
34558,53,6/23/2019,4.86
34562,3,12/30/2018,0.31
34567,13,7/2/2019,1.32
34570,5,11/4/2018,0.48
34571,2,5/6/2019,0.23
34572,8,6/11/2019,0.79
34578,10,4/11/2019,0.92
34584,10,5/5/2019,0.97
34586,42,6/13/2019,4.0
34592,2,10/23/2018,0.19
34593,16,6/19/2019,1.51
34594,55,7/2/2019,5.11
34597,59,6/24/2019,5.82
34598,12,6/23/2019,1.25
34603,22,6/16/2019,1.98
34604,7,6/24/2019,0.69
34607,2,12/4/2018,0.25
34608,5,12/27/2018,0.52
34612,7,5/27/2019,0.65
34616,10,6/8/2019,0.94
34655,17,5/26/2019,1.65
35659,8,4/22/2019,0.86
35793,10,2/27/2019,1.05
36220,4,6/6/2019,0.5
36948,12,6/23/2019,1.67
37622,23,6/16/2019,2.97
39405,8,6/14/2019,1.36
39407,11,6/18/2019,2.13
34621,9,6/22/2019,1.04
34622,19,6/2/2019,1.76
34626,14,5/28/2019,1.28
34627,97,7/8/2019,8.87
38556,9,7/1/2019,1.44
34630,37,4/22/2019,3.58
34645,31,6/21/2019,3.24
34649,6,12/29/2018,0.55
34652,6,1/23/2019,0.57
12788,2,1/2/2019,0.21
34661,8,6/25/2019,0.83
34665,8,7/2/2019,0.74
34669,6,1/1/2019,0.61
34672,33,6/16/2019,3.07
34676,51,7/1/2019,5.03
34678,45,6/21/2019,4.18
34687,26,5/27/2019,2.41
34691,11,6/20/2019,2.92
41031,15,6/26/2019,4.13
34762,8,6/19/2019,1.06
34696,25,7/2/2019,3.21
34699,6,6/27/2019,2.02
34702,15,7/1/2019,1.8
34706,14,5/26/2019,1.51
34707,7,7/5/2019,0.9
34708,6,6/15/2019,0.97
34709,6,6/24/2019,0.92
34710,18,6/21/2019,1.74
34711,5,1/4/2019,0.52
34712,31,7/3/2019,3.07
34713,16,5/18/2019,1.46
34716,20,6/6/2019,2.0
34718,43,7/5/2019,4.13
34722,5,10/31/2018,0.53
34723,24,7/5/2019,2.26
34724,68,7/3/2019,6.26
34726,16,6/24/2019,1.63
36840,3,1/4/2019,0.38
34739,6,4/21/2019,0.58
34741,11,12/16/2018,1.07
34742,1,5/20/2019,0.59
34743,31,7/2/2019,2.99
40816,5,6/14/2019,3.41
34753,12,6/3/2019,1.14
34761,41,7/1/2019,4.73
34764,18,6/25/2019,1.67
34769,14,6/17/2019,1.33
35442,2,6/23/2019,0.31
34775,9,4/28/2019,0.87
34779,7,1/1/2019,0.7
34782,32,6/22/2019,3.07
34783,29,4/1/2019,2.79
34784,38,7/1/2019,4.49
34787,20,6/9/2019,1.89
34788,25,6/19/2019,2.42
34789,28,7/1/2019,2.71
34794,2,10/28/2018,0.22
34805,11,7/2/2019,1.24
34811,11,6/5/2019,1.23
34813,2,12/31/2018,0.24
34820,3,9/16/2018,0.29
30848,10,7/1/2019,0.92
34827,9,6/30/2019,0.99
34828,2,6/16/2019,0.21
34834,22,7/1/2019,2.04
34836,64,6/26/2019,6.0
34840,2,12/18/2018,0.19
34847,33,7/7/2019,3.2
34849,31,6/22/2019,2.98
34860,29,6/30/2019,3.02
34864,25,6/9/2019,2.4
34867,5,5/20/2019,0.52
34870,17,7/1/2019,1.69
34872,3,6/18/2019,1.0
34874,5,6/10/2019,0.66
34875,24,7/7/2019,2.55
34877,3,4/23/2019,0.34
34878,32,6/21/2019,3.04
34886,5,12/31/2018,0.56
34890,23,6/11/2019,2.61
34891,7,5/5/2019,0.69
27808,1,9/27/2018,0.1
34905,9,5/18/2019,0.87
34910,6,4/7/2019,0.61
34912,3,4/16/2019,0.31
34921,12,6/30/2019,1.21
34925,17,6/30/2019,2.17
34927,12,6/30/2019,1.16
34929,14,7/1/2019,6.18
34930,7,3/4/2019,0.68
34934,3,4/13/2019,0.31
34935,7,5/27/2019,0.68
34936,5,11/5/2018,0.48
34939,3,4/24/2019,0.29
34941,18,6/24/2019,1.87
34954,4,11/25/2018,0.38
34956,6,11/25/2018,0.58
34957,23,6/11/2019,2.35
34961,4,6/22/2019,1.04
34963,23,7/1/2019,2.28
34965,17,5/28/2019,1.68
34967,5,6/23/2019,0.54
34971,11,6/23/2019,1.07
34972,28,6/2/2019,2.83
34977,25,6/30/2019,2.68
34984,24,7/1/2019,2.27
34987,9,4/19/2019,0.87
