location_id,neighbourhood_group,neighbourhood,latitude,longitude
43058,Queens,Corona,40.73747,-73.86404
45045,Queens,Corona,40.73844,-73.86302
43063,Manhattan,East Harlem,40.79013,-73.94958
43064,Manhattan,Little Italy,40.72002,-73.99704
45338,Manhattan,Hell's Kitchen,40.76885,-73.98611
43072,Brooklyn,East Flatbush,40.64673,-73.94686
43073,Brooklyn,East Flatbush,40.66247,-73.93784
43074,Brooklyn,Crown Heights,40.66387,-73.9384
43086,Brooklyn,East New York,40.6633,-73.89733
43089,Manhattan,Hell's Kitchen,40.76248,-73.98937
43093,Manhattan,Harlem,40.82479,-73.94218
43101,Manhattan,Upper West Side,40.7977,-73.96115
43103,Manhattan,Upper East Side,40.78134,-73.95212
43104,Brooklyn,Bedford-Stuyvesant,40.68831,-73.9393
43105,Manhattan,Midtown,40.75967,-73.96786
43111,Manhattan,Murray Hill,40.74779,-73.981
43113,Manhattan,East Village,40.72673,-73.98646
43127,Brooklyn,Bushwick,40.70014,-73.93664
43129,Manhattan,Upper West Side,40.7867,-73.96951
43130,Staten Island,St. George,40.64448,-74.08485
43131,Manhattan,Hell's Kitchen,40.75913,-73.99185
43140,Brooklyn,Bedford-Stuyvesant,40.68466,-73.91716
43143,Brooklyn,East Flatbush,40.6386,-73.94584
43144,Manhattan,SoHo,40.72681,-74.00455
43145,Brooklyn,Prospect Heights,40.67382,-73.96642
43146,Queens,Astoria,40.76222,-73.91861
43150,Bronx,Williamsbridge,40.88171,-73.85384
43157,Queens,Kew Gardens Hills,40.72947,-73.82076
43160,Manhattan,Washington Heights,40.84467,-73.93549
43167,Manhattan,Chinatown,40.71565,-73.99211
43168,Brooklyn,Bushwick,40.70672,-73.92295
43169,Brooklyn,Fort Greene,40.68694,-73.97435
43170,Queens,Corona,40.74266,-73.86526
43172,Manhattan,Upper East Side,40.78091,-73.95384
43173,Brooklyn,Bushwick,40.68383,-73.90857
43174,Manhattan,Inwood,40.86725,-73.92726
43178,Manhattan,Midtown,40.75544,-73.96452
43179,Brooklyn,Williamsburg,40.70762,-73.95
43181,Manhattan,Midtown,40.74472,-73.98526
43183,Manhattan,Murray Hill,40.74898,-73.98029
43184,Brooklyn,Williamsburg,40.72178,-73.95653
43185,Manhattan,West Village,40.73792,-74.00063
43186,Brooklyn,Williamsburg,40.71948,-73.96376
43192,Brooklyn,Bushwick,40.69833,-73.93463
43194,Manhattan,Washington Heights,40.83591,-73.94586
43196,Brooklyn,Park Slope,40.66815,-73.97767
43200,Manhattan,Upper West Side,40.80009,-73.96218
43201,Manhattan,Hell's Kitchen,40.75923,-73.99233
43204,Queens,Astoria,40.75737,-73.91669
43210,Brooklyn,Crown Heights,40.67807,-73.95532
43211,Manhattan,Midtown,40.76167,-73.96944
43213,Manhattan,Harlem,40.80879,-73.94174
43225,Manhattan,West Village,40.73593,-74.00438
43226,Brooklyn,Williamsburg,40.71072,-73.94207
43227,Queens,Arverne,40.59356,-73.79436
43234,Brooklyn,Boerum Hill,40.68727,-73.98956
43236,Manhattan,Chelsea,40.74005,-74.00071
43237,Manhattan,Murray Hill,40.74805,-73.97855
43248,Manhattan,Upper East Side,40.77116,-73.95776
43249,Brooklyn,Bedford-Stuyvesant,40.68481,-73.9296
43251,Manhattan,Hell's Kitchen,40.75896,-73.9956
43252,Manhattan,Tribeca,40.71492,-74.01154
43256,Manhattan,Upper East Side,40.7649,-73.96795
43258,Brooklyn,Bedford-Stuyvesant,40.68393,-73.91528
43259,Manhattan,Chelsea,40.75104,-73.99544
43260,Brooklyn,Bedford-Stuyvesant,40.69248,-73.93162
43262,Brooklyn,Columbia St,40.68296,-74.00378
43266,Brooklyn,Bedford-Stuyvesant,40.69156,-73.93497
43269,Brooklyn,Bushwick,40.68808,-73.90985
43270,Manhattan,West Village,40.73272,-74.00797
43272,Manhattan,Lower East Side,40.71981,-73.9856
43273,Manhattan,Hell's Kitchen,40.75823,-73.99066
43274,Manhattan,East Village,40.72235,-73.97772
43275,Manhattan,East Village,40.72236,-73.97689
43283,Manhattan,Midtown,40.76523,-73.98157
43284,Brooklyn,Bushwick,40.7077,-73.9225
43287,Brooklyn,Brooklyn Heights,40.6981,-73.9958
43292,Manhattan,West Village,40.73131,-74.00619
43293,Brooklyn,Bedford-Stuyvesant,40.68529,-73.92843
43299,Manhattan,Midtown,40.75452,-73.97092
43301,Brooklyn,Bushwick,40.68523,-73.90665
43304,Manhattan,Financial District,40.70563,-74.00919
43308,Staten Island,Arden Heights,40.55762,-74.19626
43311,Manhattan,West Village,40.73684,-74.00844
43312,Brooklyn,Flatlands,40.6316,-73.94559
43315,Queens,Ozone Park,40.6752,-73.8552
43317,Manhattan,Midtown,40.75104,-73.9852
43318,Manhattan,Upper West Side,40.7762,-73.98028
43319,Brooklyn,Boerum Hill,40.68581,-73.9833
43320,Manhattan,East Village,40.73036,-73.98701
43322,Queens,Springfield Gardens,40.66377,-73.76785
43325,Manhattan,Midtown,40.7528,-73.97092
43326,Brooklyn,DUMBO,40.70416,-73.98999
43327,Brooklyn,DUMBO,40.70238,-73.99181
43328,Manhattan,Little Italy,40.7203,-73.99663
43329,Manhattan,Harlem,40.80717,-73.94386
43330,Manhattan,East Village,40.72241,-73.98554
43332,Manhattan,East Harlem,40.79834,-73.94337
47109,Manhattan,Midtown,40.75823,-73.96509
47409,Manhattan,Midtown,40.75795,-73.96567
43338,Queens,Astoria,40.76829,-73.92625
43341,Queens,Astoria,40.76649,-73.92356
43342,Brooklyn,Sea Gate,40.57453,-74.00828
43343,Brooklyn,Crown Heights,40.67533,-73.94889
43344,Manhattan,Midtown,40.74615,-73.98872
43348,Manhattan,Upper West Side,40.77123,-73.98782
43354,Manhattan,Kips Bay,40.74469,-73.98037
43355,Manhattan,Morningside Heights,40.81342,-73.9565
43359,Queens,Arverne,40.59908,-73.79133
43360,Queens,Long Island City,40.74613,-73.94141
43361,Brooklyn,Williamsburg,40.71554,-73.96225
43363,Manhattan,Upper East Side,40.7613,-73.96152
43366,Manhattan,Hell's Kitchen,40.76124,-74.00059
43368,Queens,Flushing,40.75908,-73.80845
43369,Manhattan,Upper West Side,40.7867,-73.97594
43372,Brooklyn,Bedford-Stuyvesant,40.69266,-73.94431
43373,Manhattan,Lower East Side,40.72059,-73.98514
43375,Bronx,Throgs Neck,40.82807,-73.82418
43377,Staten Island,Prince's Bay,40.52293,-74.21238
43381,Manhattan,Lower East Side,40.7215,-73.99171
43389,Manhattan,Financial District,40.71138,-74.00834
43390,Manhattan,East Village,40.72919,-73.98151
43394,Brooklyn,Williamsburg,40.70961,-73.95598
43395,Brooklyn,Bedford-Stuyvesant,40.68444,-73.95434
43396,Brooklyn,Williamsburg,40.70783,-73.94346
43400,Manhattan,Upper East Side,40.76996,-73.95771
43403,Manhattan,West Village,40.7334,-74.00075
43407,Manhattan,Theater District,40.75746,-73.98795
43409,Brooklyn,Windsor Terrace,40.6602,-73.98052
43420,Brooklyn,Williamsburg,40.71339,-73.96112
43428,Manhattan,Upper West Side,40.80238,-73.96737
43434,Manhattan,Hell's Kitchen,40.75966,-73.99277
43437,Manhattan,West Village,40.73393,-74.00552
43444,Manhattan,Chelsea,40.74034,-74.00084
43446,Manhattan,Hell's Kitchen,40.76347,-73.98776
43452,Brooklyn,Prospect-Lefferts Gardens,40.6605,-73.94767
43453,Brooklyn,Brighton Beach,40.57859,-73.95962
43454,Bronx,Woodlawn,40.90406,-73.86286
43464,Manhattan,Nolita,40.72202,-73.99491
43467,Manhattan,Harlem,40.819,-73.94568
43468,Brooklyn,Williamsburg,40.71664,-73.94534
43469,Manhattan,Hell's Kitchen,40.76412,-73.99173
43470,Manhattan,Chelsea,40.74945,-73.99511
43473,Brooklyn,Williamsburg,40.71139,-73.9598
43475,Manhattan,Financial District,40.70388,-74.0082
43477,Manhattan,Chelsea,40.75114,-73.99843
43478,Manhattan,Harlem,40.81003,-73.94535
43481,Manhattan,Upper East Side,40.77867,-73.95143
43483,Manhattan,Civic Center,40.71715,-74.00368
43484,Manhattan,East Harlem,40.7866,-73.94225
43489,Manhattan,Midtown,40.75886,-73.96596
43492,Manhattan,Greenwich Village,40.7277,-74.00104
43493,Brooklyn,Bedford-Stuyvesant,40.67917,-73.94624
43494,Manhattan,Hell's Kitchen,40.76491,-73.98659
43502,Brooklyn,Greenpoint,40.73292,-73.95395
43503,Manhattan,Tribeca,40.7243,-74.0111
43504,Manhattan,Hell's Kitchen,40.77127,-73.99237
43506,Brooklyn,Cobble Hill,40.68834,-73.9989
43509,Manhattan,Lower East Side,40.71697,-73.98605
43512,Queens,Long Island City,40.74895,-73.9474
43894,Queens,Long Island City,40.74764,-73.9482
43514,Manhattan,Upper West Side,40.77318,-73.98836
43515,Brooklyn,Park Slope,40.67599,-73.97664
43531,Manhattan,Upper East Side,40.77414,-73.95301
43536,Brooklyn,Crown Heights,40.67144,-73.94613
43537,Brooklyn,Bedford-Stuyvesant,40.68682,-73.93493
43541,Brooklyn,Bedford-Stuyvesant,40.68492,-73.9334
43544,Brooklyn,Crown Heights,40.67794,-73.96023
43545,Queens,Long Island City,40.74657,-73.93289
44511,Queens,Sunnyside,40.74546,-73.93341
43546,Brooklyn,Bedford-Stuyvesant,40.69422,-73.93232
43550,Manhattan,Upper East Side,40.76458,-73.96759
43552,Brooklyn,Williamsburg,40.70628,-73.9379
43554,Brooklyn,Park Slope,40.6763,-73.97287
43555,Brooklyn,Bushwick,40.70205,-73.91338
43557,Brooklyn,Bedford-Stuyvesant,40.68466,-73.94349
43563,Manhattan,East Harlem,40.79551,-73.94813
43571,Brooklyn,Flatbush,40.65164,-73.95533
43572,Manhattan,West Village,40.73264,-74.00422
43578,Manhattan,East Harlem,40.79819,-73.93953
43581,Brooklyn,Williamsburg,40.70409,-73.94078
43589,Bronx,Clason Point,40.81338,-73.85821
43597,Brooklyn,Crown Heights,40.66549,-73.94616
43603,Manhattan,East Village,40.72359,-73.98519
43605,Brooklyn,Bedford-Stuyvesant,40.68737,-73.94346
43606,Queens,Astoria,40.76752,-73.91433
43611,Manhattan,Midtown,40.74602,-73.98486
43612,Queens,Astoria,40.76939,-73.92139
43613,Manhattan,East Village,40.72391,-73.98409
43616,Brooklyn,Bushwick,40.6991,-73.92917
44864,Brooklyn,Bushwick,40.6996,-73.9289
43619,Manhattan,West Village,40.73198,-74.00526
43622,Manhattan,Chelsea,40.74371,-73.99622
43623,Manhattan,West Village,40.73286,-74.00463
46120,Queens,Glendale,40.70012,-73.89451
43630,Brooklyn,Williamsburg,40.71093,-73.95815
43633,Brooklyn,Bushwick,40.70333,-73.92557
43637,Manhattan,Midtown,40.75563,-73.9691
43639,Brooklyn,Crown Heights,40.67633,-73.94403
46153,Brooklyn,Crown Heights,40.67768,-73.94332
43642,Manhattan,Morningside Heights,40.80958,-73.95743
43643,Manhattan,Financial District,40.70824,-74.00476
43644,Brooklyn,Williamsburg,40.71975,-73.94613
43647,Bronx,Edenwald,40.89039,-73.83186
43649,Brooklyn,Bushwick,40.70044,-73.93472
43652,Brooklyn,DUMBO,40.70315,-73.99424
43656,Brooklyn,Brownsville,40.67144,-73.91457
43657,Queens,Jamaica,40.69115,-73.80617
43659,Brooklyn,Bushwick,40.70504,-73.91868
43662,Manhattan,Washington Heights,40.85167,-73.92868
43663,Manhattan,East Village,40.722,-73.98256
43677,Manhattan,Chelsea,40.75129,-73.99538
43685,Brooklyn,Bushwick,40.68773,-73.90589
43689,Brooklyn,Boerum Hill,40.68438,-73.98436
43690,Brooklyn,East New York,40.67562,-73.87763
43696,Brooklyn,Prospect Heights,40.67405,-73.96788
43698,Manhattan,Upper West Side,40.77341,-73.9812
43700,Queens,Astoria,40.77698,-73.93389
43702,Brooklyn,Bedford-Stuyvesant,40.69037,-73.94542
43703,Brooklyn,Greenpoint,40.73473,-73.95207
43707,Manhattan,Murray Hill,40.74818,-73.98247
43709,Brooklyn,Williamsburg,40.72114,-73.96307
43714,Queens,Ditmars Steinway,40.7733,-73.90569
43718,Manhattan,Chelsea,40.75034,-73.99059
43722,Manhattan,Chelsea,40.74694,-74.0013
43727,Brooklyn,Midwood,40.62635,-73.9725
43735,Manhattan,Chinatown,40.71692,-73.9947
43736,Brooklyn,Greenpoint,40.72602,-73.95848
43738,Brooklyn,Crown Heights,40.66913,-73.94028
43741,Queens,Cambria Heights,40.69955,-73.72247
43745,Bronx,Fordham,40.8716,-73.89177
43747,Manhattan,Hell's Kitchen,40.75364,-73.99291
43750,Brooklyn,Gravesend,40.59609,-73.97486
43767,Brooklyn,Gravesend,40.60121,-73.97515
43809,Brooklyn,Gravesend,40.5974,-73.97448
43754,Manhattan,Chelsea,40.74073,-73.99884
43758,Brooklyn,Brooklyn Heights,40.69094,-73.99293
43761,Brooklyn,East New York,40.66038,-73.88761
43763,Manhattan,Washington Heights,40.84221,-73.93705
43768,Brooklyn,Kensington,40.64722,-73.9736
43769,Manhattan,Upper East Side,40.77362,-73.94886
43775,Brooklyn,Williamsburg,40.71446,-73.96229
43777,Manhattan,East Village,40.72388,-73.97902
43778,Manhattan,Upper East Side,40.77507,-73.94785
43782,Manhattan,Chelsea,40.75321,-74.00238
43783,Manhattan,East Village,40.72935,-73.9826
43784,Manhattan,Harlem,40.80483,-73.95553
43786,Brooklyn,Williamsburg,40.71239,-73.95037
43787,Manhattan,Hell's Kitchen,40.76255,-73.99026
43788,Manhattan,Upper West Side,40.78046,-73.9784
43790,Manhattan,Morningside Heights,40.80665,-73.96062
43791,Brooklyn,Crown Heights,40.67723,-73.95133
43793,Brooklyn,Bay Ridge,40.62961,-74.02616
45071,Brooklyn,Bay Ridge,40.62987,-74.02655
43794,Manhattan,Hell's Kitchen,40.76245,-73.99831
43795,Manhattan,Kips Bay,40.741,-73.98056
43801,Manhattan,Chelsea,40.74999,-74.00205
43805,Bronx,Mott Haven,40.81865,-73.93014
43806,Brooklyn,Prospect Heights,40.67656,-73.9706
43808,Brooklyn,Bedford-Stuyvesant,40.68501,-73.91884
43812,Brooklyn,Bushwick,40.69149,-73.92536
43814,Manhattan,Midtown,40.75196,-73.97269
43816,Brooklyn,Williamsburg,40.71902,-73.96414
43817,Brooklyn,East Flatbush,40.64939,-73.94864
43821,Manhattan,Financial District,40.70816,-74.0019
43822,Queens,Ridgewood,40.70741,-73.91534
43823,Manhattan,Financial District,40.70673,-74.01518
43825,Manhattan,Hell's Kitchen,40.76461,-73.98997
43826,Manhattan,Chinatown,40.71588,-73.99099
44236,Manhattan,Chinatown,40.71508,-73.99112
43827,Manhattan,East Village,40.72067,-73.97999
43835,Brooklyn,Cobble Hill,40.68518,-73.99709
43838,Brooklyn,Williamsburg,40.71921,-73.95628
43842,Manhattan,East Village,40.72783,-73.98015
43843,Manhattan,Hell's Kitchen,40.76303,-73.98894
43844,Queens,Rockaway Beach,40.59009,-73.81042
43846,Manhattan,Hell's Kitchen,40.76601,-73.98414
43847,Brooklyn,Prospect-Lefferts Gardens,40.66248,-73.95407
43849,Manhattan,Hell's Kitchen,40.75634,-73.99445
47586,Manhattan,Chinatown,40.71767,-73.9997
43851,Manhattan,Upper West Side,40.80181,-73.96683
43852,Manhattan,Kips Bay,40.73863,-73.97989
43856,Brooklyn,Park Slope,40.67245,-73.97365
43860,Brooklyn,Williamsburg,40.71233,-73.95318
43869,Brooklyn,Flatbush,40.64692,-73.96696
43871,Brooklyn,Fort Greene,40.68557,-73.97199
43873,Manhattan,Midtown,40.75797,-73.96356
43878,Manhattan,Hell's Kitchen,40.75618,-73.99321
44481,Manhattan,Hell's Kitchen,40.7561,-73.99097
43886,Manhattan,Chelsea,40.74942,-73.99468
43887,Brooklyn,Clinton Hill,40.69338,-73.96751
43889,Brooklyn,Bedford-Stuyvesant,40.69302,-73.93285
43890,Brooklyn,Flatbush,40.63981,-73.96534
43891,Brooklyn,Prospect-Lefferts Gardens,40.66072,-73.95772
43892,Manhattan,Hell's Kitchen,40.7689,-73.98993
43895,Manhattan,Chinatown,40.71655,-73.99224
43902,Manhattan,Upper East Side,40.7786,-73.95028
43911,Manhattan,Gramercy,40.73499,-73.98875
43912,Brooklyn,Fort Hamilton,40.61642,-74.02397
43913,Brooklyn,Crown Heights,40.6725,-73.93079
43914,Manhattan,West Village,40.73195,-74.00626
43918,Brooklyn,Williamsburg,40.70992,-73.94969
43920,Manhattan,Upper East Side,40.77132,-73.94829
43921,Brooklyn,Crown Heights,40.67114,-73.94921
43924,Brooklyn,Gowanus,40.66907,-73.99221
43927,Manhattan,Hell's Kitchen,40.76676,-73.99146
43933,Manhattan,Midtown,40.76413,-73.97691
43940,Brooklyn,Williamsburg,40.70927,-73.96149
43959,Manhattan,Flatiron District,40.73996,-73.98972
43967,Brooklyn,Bushwick,40.70247,-73.92671
43969,Manhattan,Chelsea,40.74781,-73.99436
43970,Brooklyn,Canarsie,40.63117,-73.88688
43972,Manhattan,Washington Heights,40.84237,-73.93914
43973,Brooklyn,Bedford-Stuyvesant,40.67935,-73.93715
43974,Brooklyn,Greenpoint,40.72468,-73.94042
43975,Manhattan,Chelsea,40.7465,-73.9981
43977,Manhattan,Kips Bay,40.7443,-73.97519
43978,Manhattan,Hell's Kitchen,40.76368,-73.98881
43980,Manhattan,East Village,40.72555,-73.98499
43982,Queens,Woodside,40.74807,-73.9028
43984,Manhattan,Upper West Side,40.78893,-73.97591
43985,Manhattan,Kips Bay,40.7421,-73.97404
43986,Manhattan,Chelsea,40.74301,-73.9937
43987,Manhattan,Upper East Side,40.78563,-73.95396
43988,Manhattan,Upper West Side,40.78198,-73.97571
43990,Manhattan,Murray Hill,40.74511,-73.97407
43992,Manhattan,Chinatown,40.71538,-73.99004
43993,Manhattan,Lower East Side,40.71456,-73.98986
43996,Manhattan,Upper East Side,40.78473,-73.94884
43999,Brooklyn,Williamsburg,40.70313,-73.93837
44002,Manhattan,Greenwich Village,40.72786,-74.00158
44009,Brooklyn,Bushwick,40.70043,-73.92266
44013,Manhattan,Hell's Kitchen,40.76802,-73.99298
44014,Manhattan,West Village,40.73855,-74.00125
44020,Manhattan,Chelsea,40.74618,-73.9963
44022,Manhattan,Kips Bay,40.74375,-73.97372
44023,Manhattan,Midtown,40.74798,-73.987
44028,Manhattan,East Village,40.72495,-73.97679
44029,Manhattan,Upper West Side,40.78422,-73.97754
44033,Manhattan,Kips Bay,40.7436,-73.9768
44034,Queens,Woodside,40.74625,-73.90311
44036,Manhattan,Murray Hill,40.74624,-73.9725
44037,Queens,Howard Beach,40.66144,-73.85762
45545,Queens,Howard Beach,40.66162,-73.85598
44038,Manhattan,Nolita,40.72169,-73.99642
44039,Manhattan,Chelsea,40.75338,-73.99822
44046,Queens,Woodside,40.74823,-73.90352
44048,Manhattan,Financial District,40.70578,-74.00769
44050,Brooklyn,Greenpoint,40.72336,-73.94652
44051,Manhattan,East Harlem,40.78967,-73.94199
44052,Brooklyn,Flatbush,40.65188,-73.95649
44058,Manhattan,Upper West Side,40.79097,-73.96885
44060,Manhattan,Hell's Kitchen,40.76521,-73.98986
44064,Manhattan,Chinatown,40.71661,-73.99275
44065,Manhattan,Murray Hill,40.74485,-73.97388
44068,Brooklyn,Brighton Beach,40.57589,-73.96636
44075,Brooklyn,Williamsburg,40.70847,-73.96837
44093,Brooklyn,Flatbush,40.63781,-73.96531
44094,Queens,Long Island City,40.75575,-73.93037
44096,Manhattan,Upper East Side,40.77052,-73.96683
44099,Brooklyn,Williamsburg,40.71547,-73.94074
44103,Manhattan,Lower East Side,40.72138,-73.98543
44106,Brooklyn,Bushwick,40.69861,-73.91999
44123,Manhattan,Hell's Kitchen,40.75548,-73.99513
44126,Queens,Astoria,40.76683,-73.91435
44130,Manhattan,Upper East Side,40.77712,-73.95164
44131,Brooklyn,Sunset Park,40.6455,-74.01262
44136,Manhattan,Upper East Side,40.78161,-73.94852
44137,Manhattan,Upper East Side,40.77932,-73.94547
44139,Manhattan,Midtown,40.74673,-73.98191
44142,Manhattan,Chinatown,40.71333,-73.99419
44144,Brooklyn,Cypress Hills,40.67959,-73.88302
44147,Manhattan,Tribeca,40.71734,-74.00858
44148,Brooklyn,Park Slope,40.67428,-73.97559
44150,Brooklyn,Williamsburg,40.7153,-73.95333
44152,Queens,Long Island City,40.74973,-73.94015
44153,Manhattan,East Village,40.72325,-73.98776
44155,Brooklyn,Borough Park,40.64032,-73.99493
45183,Brooklyn,Borough Park,40.63896,-73.99689
44159,Manhattan,West Village,40.74021,-74.00414
44160,Manhattan,Kips Bay,40.7432,-73.97703
44163,Brooklyn,Greenpoint,40.73339,-73.95271
44165,Brooklyn,Crown Heights,40.67266,-73.92423
44166,Manhattan,Hell's Kitchen,40.76273,-73.99192
44167,Brooklyn,Williamsburg,40.71289,-73.96603
44168,Staten Island,New Springville,40.58111,-74.15933
44169,Manhattan,Washington Heights,40.83515,-73.94178
44171,Manhattan,Chelsea,40.74475,-74.00108
44172,Manhattan,Hell's Kitchen,40.76515,-73.98586
44175,Manhattan,Chelsea,40.74895,-73.99652
44177,Staten Island,Midland Beach,40.57568,-74.09522
44178,Manhattan,Murray Hill,40.74553,-73.97699
44179,Brooklyn,Williamsburg,40.71456,-73.94326
44180,Manhattan,West Village,40.73521,-74.00528
44184,Bronx,Highbridge,40.83149,-73.92766
44185,Queens,Ridgewood,40.69526,-73.90263
44186,Manhattan,SoHo,40.72249,-73.99758
44190,Manhattan,Upper East Side,40.77116,-73.94774
44191,Brooklyn,Bedford-Stuyvesant,40.67797,-73.91818
44193,Brooklyn,Williamsburg,40.71925,-73.94293
44195,Manhattan,SoHo,40.72301,-74.00229
44196,Manhattan,Chinatown,40.713,-73.99645
44197,Brooklyn,Bedford-Stuyvesant,40.68417,-73.95343
44198,Brooklyn,Crown Heights,40.67058,-73.95347
44201,Manhattan,Financial District,40.70599,-74.00515
44202,Brooklyn,Gravesend,40.59145,-73.98546
44203,Brooklyn,Crown Heights,40.67259,-73.9525
44213,Brooklyn,Crown Heights,40.67708,-73.95489
44215,Queens,Ridgewood,40.70805,-73.91535
44220,Bronx,Mott Haven,40.81305,-73.91655
44274,Bronx,Mott Haven,40.81245,-73.91648
44317,Bronx,Mott Haven,40.81132,-73.91715
44221,Manhattan,Morningside Heights,40.808,-73.96643
44223,Brooklyn,Bedford-Stuyvesant,40.67882,-73.94941
44224,Manhattan,Chelsea,40.74577,-74.0022
44226,Manhattan,Upper West Side,40.77796,-73.98191
44227,Manhattan,NoHo,40.72492,-73.99496
44233,Manhattan,Upper West Side,40.77904,-73.98786
44234,Manhattan,East Harlem,40.79619,-73.93653
44238,Manhattan,Kips Bay,40.74357,-73.97647
44241,Manhattan,East Village,40.72859,-73.97977
44242,Manhattan,Chelsea,40.74287,-73.99785
44243,Manhattan,Financial District,40.70441,-74.00637
44244,Queens,Jamaica,40.7084,-73.78882
44245,Manhattan,East Harlem,40.78728,-73.9471
44248,Brooklyn,Crown Heights,40.6707,-73.93944
44249,Manhattan,Chelsea,40.74334,-74.0025
44250,Manhattan,Financial District,40.70965,-74.01388
44251,Manhattan,Upper West Side,40.79641,-73.96253
44252,Manhattan,Midtown,40.75607,-73.96768
44257,Brooklyn,South Slope,40.66678,-73.98822
44260,Manhattan,East Village,40.72712,-73.98402
44261,Manhattan,Hell's Kitchen,40.76324,-73.98985
44262,Manhattan,Hell's Kitchen,40.75533,-73.99781
44388,Staten Island,Oakwood,40.56054,-74.12004
44271,Brooklyn,Williamsburg,40.71312,-73.9453
44273,Brooklyn,Prospect Heights,40.6774,-73.96864
44276,Manhattan,West Village,40.73551,-74.00167
44279,Brooklyn,Borough Park,40.63302,-73.9837
44280,Manhattan,East Village,40.72715,-73.97757
44284,Manhattan,Upper West Side,40.8,-73.96026
44289,Manhattan,Theater District,40.75747,-73.98226
44296,Manhattan,Upper East Side,40.77566,-73.9484
44297,Manhattan,East Village,40.73077,-73.98322
44299,Brooklyn,Williamsburg,40.71108,-73.95988
44310,Brooklyn,Greenpoint,40.73033,-73.95799
44311,Brooklyn,Gravesend,40.59662,-73.99113
44313,Manhattan,Upper East Side,40.78402,-73.95201
44315,Manhattan,Nolita,40.72223,-73.99544
44318,Manhattan,Hell's Kitchen,40.76343,-73.99134
44320,Manhattan,East Village,40.7265,-73.9822
44322,Manhattan,Upper East Side,40.78016,-73.95029
44327,Manhattan,Harlem,40.80036,-73.95598
44330,Queens,Woodside,40.74553,-73.89212
44378,Queens,Woodside,40.74494,-73.89255
44382,Queens,Woodside,40.74479,-73.89199
44385,Queens,Woodside,40.74632,-73.89382
44332,Brooklyn,Greenpoint,40.72155,-73.94671
44344,Manhattan,East Village,40.72925,-73.98005
44347,Manhattan,Flatiron District,40.74054,-73.98681
44349,Queens,Astoria,40.77098,-73.91952
44352,Manhattan,Chelsea,40.74392,-74.00301
47677,Brooklyn,Greenpoint,40.72803,-73.95557
44358,Manhattan,Chelsea,40.74781,-74.00084
44365,Manhattan,Financial District,40.70896,-74.00695
44366,Brooklyn,Williamsburg,40.70996,-73.95121
44369,Brooklyn,DUMBO,40.70412,-73.99194
44370,Brooklyn,DUMBO,40.70254,-73.99189
44371,Manhattan,Midtown,40.75568,-73.96675
44373,Manhattan,Gramercy,40.73525,-73.98074
44375,Brooklyn,Boerum Hill,40.68656,-73.98842
44379,Queens,Flushing,40.75565,-73.83361
44380,Queens,Long Island City,40.74702,-73.95676
44381,Manhattan,East Village,40.72246,-73.98455
44384,Brooklyn,Gowanus,40.67152,-73.98991
44386,Manhattan,Upper East Side,40.7636,-73.96201
44387,Brooklyn,Williamsburg,40.70809,-73.9661
44392,Manhattan,Harlem,40.81155,-73.94339
44393,Manhattan,Theater District,40.75977,-73.98245
44394,Manhattan,East Harlem,40.79805,-73.93399
44406,Manhattan,Financial District,40.70708,-74.00992
44410,Manhattan,Midtown,40.76152,-73.97176
44411,Manhattan,Upper East Side,40.76956,-73.95632
44413,Brooklyn,Bushwick,40.68291,-73.90756
44414,Brooklyn,Sunset Park,40.6394,-74.01655
44419,Manhattan,Hell's Kitchen,40.76059,-73.9965
44420,Brooklyn,Bedford-Stuyvesant,40.68189,-73.93799
44421,Manhattan,Upper East Side,40.76154,-73.95797
44424,Manhattan,Upper East Side,40.77984,-73.95231
44426,Manhattan,Washington Heights,40.84956,-73.93271
44427,Manhattan,West Village,40.73916,-74.00511
44428,Manhattan,Upper East Side,40.76173,-73.96216
44430,Queens,Maspeth,40.72807,-73.89826
44431,Manhattan,Upper East Side,40.76193,-73.95895
44432,Manhattan,Gramercy,40.73745,-73.98168
44435,Manhattan,Upper East Side,40.77146,-73.95482
44440,Manhattan,Upper East Side,40.7765,-73.95458
44441,Manhattan,Upper East Side,40.76256,-73.96389
44445,Manhattan,Upper West Side,40.80249,-73.96588
44447,Manhattan,Midtown,40.75785,-73.96905
44449,Manhattan,Financial District,40.70581,-74.00784
44450,Manhattan,Morningside Heights,40.80735,-73.95938
44453,Brooklyn,Prospect Heights,40.67436,-73.96704
44455,Manhattan,Financial District,40.70532,-74.00681
44459,Brooklyn,South Slope,40.66329,-73.98527
44462,Manhattan,Midtown,40.74534,-73.98108
44464,Manhattan,Hell's Kitchen,40.7622,-73.99119
44465,Brooklyn,Bedford-Stuyvesant,40.68426,-73.91937
44468,Queens,Ridgewood,40.70576,-73.89808
44469,Manhattan,Harlem,40.80948,-73.95514
44470,Manhattan,Washington Heights,40.84367,-73.93728
44471,Manhattan,Chelsea,40.74566,-73.99579
44478,Manhattan,Upper East Side,40.76163,-73.96523
44480,Manhattan,Midtown,40.75436,-73.97254
44487,Manhattan,Upper East Side,40.78323,-73.95094
44488,Queens,Astoria,40.77352,-73.92836
44490,Brooklyn,Carroll Gardens,40.67967,-73.99665
44491,Manhattan,Financial District,40.70471,-74.0087
44492,Manhattan,Upper West Side,40.79939,-73.96229
