property_id,name,room_type,price,minimum_nights,availability_365,available_since_date
17347,1 Sunny Sublet in Crown Heights 3 BR Apt,Private room,60,20,64,2019-03-31
20902,"Work Friendly, Private Bathroom and Kitchen",Private room,59,20,0,2019-01-18
28765,"Chic, spacious, private home away from home!",Private room,150,2,0,2019-03-09
42900,Bright Spacious Brooklyn Room with Living Room,Private room,50,3,0,2019-05-13
9644,Greenpoint Brooklyn,Private room,200,7,0,2019-02-10
17672,"Huge Private Bedroom, Manhattan Washington Heights",Private room,109,1,270,2019-03-26
29049,1 BR in historical Brownstone with terrace/garden,Private room,99,14,36,2019-01-16
16314,Elegant Park Slope 1b steps from Barclays,Private room,120,2,89,2019-04-05
5938,"private room in clean, homey apartment",Private room,27,29,124,2019-01-14
48427,Beautiful and Cozy Space,Private room,100,2,0,2019-05-13
30941,Private Bedroom in a Quintessential UWS Apartment,Private room,80,2,0,2019-06-12
20519,Private Room in Beautiful 3000 sq ft Loft!,Private room,307,3,363,2019-06-08
7445,Best view near Times Square,Private room,215,2,0,2019-02-12
4731,"Stay for a day, or two (or +), totally up to you!",Private room,150,1,89,2019-04-17
23170,Spacious bright bedroom in modern apartment,Private room,70,2,0,2019-05-22
11041,Welcome to the private LOVE NEST in BUSHWICK!!!,Private room,50,2,5,2019-05-21
46874,Bushwick Artist Loft in Converted Factory,Private room,50,1,0,2019-03-08
24190,The livingroom turned bedroom in a 1Br apartment,Private room,62,1,25,2019-03-24
36093,Private Room in Charming TriBeCa Loft,Private room,70,30,0,2019-05-31
36694,beautiful apt. in Chelsea w/ a doorman,Private room,114,1,0,2019-06-15
29554,Room in a beautiful chelsea apt. w/ doorman,Private room,100,1,0,2019-04-12
18636,Lower manhattan 1 bedroom short or long term,Private room,86,1,0,2019-03-17
39979,Brooklyn Newly Renovated 1-bedroom Apartment,Private room,90,3,77,2019-01-24
37650,Brooklyn Cosy Daybed,Shared room,46,2,0,2019-06-01
8912,Home Sweet Riverdale,Shared room,50,1,241,2019-01-22
31561,Riverdale Pad,Private room,64,1,358,2019-03-28
24308,Fresh Room One Block From Metro!!,Private room,55,2,323,2019-03-06
48315,Quiet room in the quiet place for 1 person only,Private room,200,30,358,2019-04-17
40553,"Brooklyn place with pool, gym and comfort",Private room,70,3,67,2019-06-09
34231,"BK. Private entrance, w pool and gym",Private room,55,3,79,2019-04-12
17346,"Brooklyn - Bushwick/ Pool, Gym, Sauna, Rooftop.",Private room,60,3,72,2019-04-29
36088,Central Harlem Apartment,Private room,100,3,0,2019-02-03
39599,Studio-like bedroom with private entrance and bath,Private room,75,3,109,2019-04-07
35182,3 bed 6 guest luxury Apt in Brooklyn,Private room,200,31,365,2019-04-11
22266,1 bed 2 guest luxury Apt in Brooklyn,Private room,75,1,364,2019-03-15
27587,Private Bushwick Bedroom Madison 3L-1,Private room,42,30,353,2019-03-03
22518,Private Williamsburg Co-living Room Madison 3L-2,Private room,42,30,339,2019-04-05
34008,Industrial Chic Stuyvesant Bedroom Madison 1R-1,Private room,42,30,346,2019-06-26
37958,Private Stuyvesant Bedroom Madison 1R-2,Private room,42,30,346,2019-06-29
3262,Modern Private Stuyvesant Room Madison 1R-3,Private room,42,30,346,2019-03-12
47100,Sunny Stuyvesant Private Bedroom Madison 1R-4,Private room,42,30,345,2019-01-27
4362,Artsy Stuyvesant Private Bedroom Madison 2L-1,Private room,42,30,332,2019-01-07
17077,Mellow Stuyvesant Bedroom Madison 2L-2,Private room,42,30,311,2019-03-19
2488,Gorgeous Private Bedroom Madison 2L-4,Private room,42,30,311,2019-03-14
17430,Private Bedroom in Williamsburg Madison 2L-5,Private room,42,30,332,2019-01-16
6267,Amazing Bedroom in Bushwick Madison 3L-3,Private room,42,30,282,2019-01-19
9674,Whole Bedroom in Co-Living Space Madison 3L-4,Private room,35,30,312,2019-04-26
5193,Modern Private Bedroom in Stuyvesant Madison 3L-5,Private room,42,30,346,2019-04-10
1930,Bedroom in Brooklyn Madison 3R-1,Private room,42,30,358,2019-04-02
48483,Luxury Private Bedrm in Williamsburg Madison 3R-2,Private room,42,30,358,2019-05-30
16312,Spacious room in heart of Bushwick Madison 3R-3,Private room,42,30,358,2019-06-22
41875,Great Private Bedroom at Great Price Madison 3R-4,Private room,42,30,326,2019-03-03
1990,Furnished Bedroom in Brooklyn Madison 2R-1,Private room,42,30,342,2019-04-17
17323,Bedroom in heart of Bushwick Madison 2R-2,Private room,42,30,312,2019-06-17
48142,Beautiful Bedroom in Stuyvesant Madison 2R-3,Private room,42,30,343,2019-01-07
1008,Modern Bedroom in Williamsburg Madison 2R-4,Private room,42,30,331,2019-03-04
32234,Peaceful Private BR in Bedstuy Madison,Private room,42,30,248,2019-04-17
25767,Sunny Private BR in Bedstuy Madison,Private room,42,30,0,2019-01-21
9949,Modern Private BR in Bedstuy Madison,Private room,42,30,249,2019-04-12
18102,Unique Private BR in Bedstuy Madison,Private room,42,30,250,2019-02-05
8764,Authentic Style Private BR in Bedstuy Madison,Private room,42,30,240,2019-02-04
37572,Private shared space TV/WiFi included bus/train,Private room,40,3,129,2019-06-06
28418,Elegant & Cozy Room in Hell's Kitchen,Private room,130,2,78,2019-04-24
37427,Private room in Upper East Side |Near Central Park,Private room,99,1,0,2019-02-06
48310,Sunny Room in Astoria,Private room,80,7,8,2019-04-20
40234,"Cozy, sunny room in best neighborhood - Chelsea",Private room,66,5,5,2019-04-02
41855,Renewed private cozy room next to the Central Park,Private room,50,30,304,2019-01-15
33193,Luxurious private room near subway B/C stations,Private room,63,30,335,2019-04-28
27356,"Exquisite Private room Central Park  Subway A,B,C",Private room,63,30,1,2019-01-10
47231,"Cozy private room near, Upper Westside CentralPark",Private room,63,30,364,2019-01-11
44305,Accomplished private room next to Columbia Uni,Private room,63,30,364,2019-03-19
3979,Refined private room next to Columbia University,Private room,63,30,364,2019-02-14
6209,Brooklyn Condo w/ City Views,Private room,75,1,365,2019-04-19
38498,Room available in Bushwick!,Private room,40,5,250,2019-03-08
27181,"Beautiful, large Vinegar Hill apartment.",Private room,50,6,0,2019-04-26
17685,Cozy Bushwick Room for the holiday season!,Private room,50,1,0,2019-05-17
16497,"Sun-drenched, airy industrial loft in Brooklyn!",Private room,85,1,1,2019-02-16
9323,Ditmas Park Affordable Luxury Living-Private Rm,Private room,150,3,364,2019-02-03
29873,Ditmas Park Affordable Luxury-Private Room,Private room,65,3,208,2019-03-05
22105,Private Room in Manhattan,Private room,62,1,58,2019-01-08
23928,1 BEDROOM in Brooklyn,Private room,60,7,250,2019-02-25
42934,1 Bedroom with Clinton Hill Charm,Private room,241,1,139,2019-06-18
15722,Private Room perfect for Tourists,Private room,45,2,0,2019-06-23
41552,Luxury Apartment (1 Bedroom w/ twin beds),Private room,145,1,360,2019-01-25
34145,Your Retreat on the Lower East Side,Private room,275,2,85,2019-04-28
2726,Room on Forest Hills,Private room,40,1,0,2019-05-13
5741,Cozy Room with private bathroom in Crown Heigths,Private room,69,1,175,2019-02-26
34267,Master bedroom,Private room,46,1,179,2019-05-27
13001,Beautiful Williamsburg Bedroom by McCarren Park,Private room,96,3,0,2019-05-17
8615,Room in Bushwick Apartment,Private room,37,1,0,2019-03-06
20460,PRIVET ROOM FOR YOUR VACATION NEAR Central Park !!,Private room,100,1,270,2019-06-19
7305,Comfortable Bedroom Astoria,Private room,300,3,54,2019-01-17
32725,Lovely private room with private bath in Brooklyn,Private room,75,1,84,2019-05-30
11868,LOWER EAST SIDE (private room),Private room,95,2,165,2019-02-09
21711,"Cozy 2 Beds in Private Bedroom: NYC ""LES"" Manhattn",Private room,75,5,217,2019-03-23
31410,"Cozy Private Bedroom in NYC ""LES"" Manhattan!",Private room,60,5,253,2019-06-21
29218,"Charming Apartment in Brooklyn, NY",Private room,112,5,12,2019-01-18
27992,Room for Temporary Sublet Nov. 21`-28,Private room,40,1,0,2019-01-12
4440,Cali-Retro Duplex in Historic Greenpoint,Private room,95,7,0,2019-04-23
20507,Nice bedroom in cosy Harlem apartment,Private room,70,3,0,2019-06-06
27691,Bright Quiet Room in the West Village,Private room,90,2,0,2019-06-06
32714,Cozy room in the heart of Williamsburg.,Private room,100,1,0,2019-01-01
13419,Private bedroom at East Williamsburg,Private room,110,1,6,2019-04-09
44957,Prime Area Room/Astoria/LGA 5 minutes,Private room,100,1,0,2019-05-23
43632,Cozy room one block away from Central Park!,Private room,120,5,0,2019-03-18
43266,SOHO|LITTLE ITALY|CHINATOWN|HIDEOUT,Private room,130,3,84,2019-04-10
37094,Room in  New York,Private room,50,2,171,2019-06-06
27509,Clean and Cozy Private Room in Lower East Side,Private room,115,3,0,2019-05-08
45555,Spacious room in Luxury Chelsea Apt,Private room,150,1,1,2019-05-24
16779,Near Subway and Central Park :),Private room,90,1,45,2019-05-13
5183,"Cozy, Clean and Quiet Private Room - Wifi Access",Private room,100,1,0,2019-03-15
32488,Upper east private bedroom,Private room,73,3,0,2019-02-03
12571,Lovely & Sunny bedroom in Astoria ( Female only),Private room,89,3,208,2019-02-25
46234,"Cozy and home feeling, 1-bedroom apt near subway",Private room,40,1,335,2019-03-29
382,Penthouse in FiDi,Private room,105,2,8,2019-02-09
35198,Lovely exposed brick room to rent in Williamsburg,Private room,50,2,0,2019-05-03
14821,Coziness from a westelm catalog,Private room,127,1,89,2019-03-29
2526,Designer studio in the heart of East Village,Private room,115,2,23,2019-01-22
47593,Relax De Dios,Private room,60,2,363,2019-02-18
1626,Jackie Kennedy's Nook,Private room,65,3,89,2019-05-31
17398,Upper East side cozy room,Private room,100,4,40,2019-05-12
33816,Spacious room in Manhattan Upper East Size,Private room,140,4,42,2019-03-28
9379,Big room near Central Park,Private room,99,2,176,2019-03-04
48194,Upper East Side Sofa Bed (Shared space),Shared room,49,2,39,2019-02-17
22959,Cozy Room close to Metro,Private room,65,2,343,2019-06-22
37779,Dandy Room Close to Metro,Private room,65,2,311,2019-06-12
17473,Enjoyable Room Close to Metro,Private room,65,2,321,2019-03-19
47171,Amazing Room Close to Metro,Private room,60,2,311,2019-03-12
32689,HARLEM CLEAN & COMFY SPACE,Private room,44,1,45,2019-04-17
27189,Modern looking private room in Brooklyn's heart,Private room,50,1,0,2019-04-12
37556,Lower East Side Private Bedroom,Private room,355,2,75,2019-01-29
25735,West Village/Greenwich Village Room With A View,Private room,125,10,347,2019-05-13
34858,Private Room 15 minutes away  to Central Park,Private room,69,3,167,2019-05-06
10210,Private room close to the Central Park,Private room,50,2,64,2019-06-09
3876,*Fresh Budget Room,Private room,40,2,363,2019-06-09
45081,*Easy check in Budget Room!,Private room,40,2,317,2019-01-29
1496,*Ideal room for travelers with a budget!,Private room,55,2,326,2019-04-08
48177,*Delightful budget room for travelers!,Private room,40,2,353,2019-02-13
37857,*Groovy Budget room for the traveler!,Private room,45,2,362,2019-01-13
39632,*Hospitable room for the traveler!,Private room,50,3,333,2019-06-13
3743,*Just right budget room :),Private room,55,5,360,2019-02-21
2369,Awesome Private Room,Private room,50,2,361,2019-06-21
18848,Beautiful Room in BK!,Private room,40,2,350,2019-03-26
46740,Cozy Private Budget room,Private room,40,5,356,2019-01-15
16355,Amazing apt in Brooklyn close to Prospect Park A,Private room,70,1,199,2019-03-16
14927,Stay into heart of Brooklyn close  Prospect Park B,Private room,74,1,125,2019-01-19
13783,Room into heart of Brooklyn close  Prospect Park D,Private room,70,1,119,2019-05-13
38927,Modern apt Brooklyn's heart close  Prospect Park C,Private room,70,1,158,2019-03-21
36417,Cozy room next to subways and Prospect Park,Private room,58,1,158,2019-02-15
15795,Great Room with Amazing View - 15 minutes to city,Private room,88,7,0,2019-04-30
1345,Corner-Unit Bedroom in Sun-filled Bushwick loft,Private room,60,1,0,2019-06-01
7352,Private bedroom in Manhattan close to subway,Private room,82,1,180,2019-04-28
35780,A neat bedroom in a cozy 3-bedroom apartment,Private room,90,1,27,2019-01-30
18381,Temple of DreamZzz,Private room,56,3,47,2019-04-02
34334,Private Luxury Suite in the Heart of Brooklyn,Private room,249,1,39,2019-01-12
47868,Bowery bedroom w/  private bathroom great location,Private room,120,3,0,2019-03-30
41181,Studio within an Apt Private bathroom and entrance,Private room,100,2,134,2019-02-28
18079,Lovely private bedroom in heart of Williamsburg,Private room,45,1,0,2019-03-18
36364,Crown Heights Wellness Gem,Private room,80,2,28,2019-05-05
18776,"Manhattan-LoVe, Upper West Side, Studio.",Shared room,139,3,88,2019-02-18
24381,Manhattan second unit,Shared room,199,3,95,2019-06-12
11330,Bohemian Room for Rent,Private room,90,7,0,2019-01-12
12656,Private Room in Brooklyn Near Subway,Private room,50,12,0,2019-05-24
30103,Warm and cozy room,Private room,85,7,179,2019-04-29
39486,Pvt Room in Charming  Pet-Friendly Apt in Bedstuy.,Private room,89,1,48,2019-04-07
22844,Sunny Lofted space with private bath,Private room,150,30,143,2019-01-17
33829,private room in apt near Fort Tryon Park.,Private room,65,4,13,2019-04-22
4100,Musician/nerdy paradise!,Private room,40,1,20,2019-02-25
44800,Zenful and artistic apartment home,Private room,34,1,0,2019-03-27
14597,Classy NY charm place with sunlight (so rare),Private room,109,2,10,2019-05-04
28989,Alexander's Lofted Bedroom with Private Entrance,Private room,50,21,10,2019-01-02
38605,"Sunny & Spacious, Studio-Like Ridgewood Apartment",Private room,45,2,2,2019-02-16
37332,Uptown Manhattan Private Room,Private room,70,1,0,2019-04-03
23910,The most expensive neighborhood.,Private room,80,4,26,2019-02-23
34325,Cozy Sunlit Spacious Bedroom (PURPLE ROOM),Private room,41,1,52,2019-04-23
33633,Cozy Sunlit Brooklyn Apt (GREEN ROOM),Private room,90,1,321,2019-01-15
32416,"The best location in Williamsburg, private room!",Private room,70,4,280,2019-03-14
13785,Lovely room/Great Location in Williamsburg!,Private room,65,4,280,2019-02-17
18441,Sunny Room next to L train,Private room,100,5,0,2019-05-23
47463,"SUNNY, Cozy Private Room in Bushwick!",Private room,80,1,0,2019-02-04
26302,Cozy Room 20 min from Manhattan in brand new unit,Private room,36,1,0,2019-02-26
24913,Cozy Chinatown Apartment,Private room,100,3,88,2019-06-19
946,Bedroom in Massive Loft Apartment,Private room,350,2,0,2019-02-25
1845,Pretty private bedroom in shared apt near Columbia,Private room,47,5,0,2019-01-04
16992,Cozy room in sunny apartment across from park,Private room,35,2,112,2019-01-25
20981,Bright Bushwick room with view of park,Private room,55,3,23,2019-01-19
21934,Newly renovated place for students and young pro’s,Shared room,50,1,85,2019-03-26
31864,Sunny and plant-filled room in Crown Heights!,Private room,60,2,0,2019-02-10
20199,Cosy sun filled bedroom with a private bathroom,Private room,85,3,6,2019-04-26
47291,Cute One Bedroom in East Village/Lower Manhattan,Private room,195,1,85,2019-04-25
26018,"Cozy, comfortable room in historic district",Private room,45,10,0,2019-01-21
35652,NYC Hamilton Heights Apartment,Private room,112,1,0,2019-02-21
32616,Private cozy spacious bedroom Queens NY,Private room,29,1,168,2019-03-02
46348,"Jacuzzi 2-BR by Central Park/Museum Mile, Harlem",Private room,399,6,47,2019-03-26
19444,PRIVATE ROOM IN COZY SCANDINAVIAN / BROOKLYN HOME,Private room,60,3,0,2019-01-01
7033,Private bedroom in the heart of Harlem,Private room,59,90,89,2019-01-31
48252,Quaint 1 Bedroom in Beautiful Astoria Queens,Private room,60,3,43,2019-04-30
42455,"Zen bedroom in Williamsburg, Brooklyn",Private room,150,1,89,2019-03-22
5467,Spacious & cozy room/30 min to Manhattan by train,Private room,54,2,64,2019-04-18
19845,Brooklyn Finest Air Bnb,Private room,120,7,365,2019-03-26
4255,Easy charm in Fort Greene,Private room,119,2,3,2019-02-12
40825,"Nice &  clean room, two blocks from Times Square",Private room,90,4,278,2019-02-25
13863,Amazing Convenient Cozy Room (girl preferred),Private room,28,10,0,2019-05-24
3466,Private bedroom in a loft apartment (Williamsburg),Private room,80,1,151,2019-01-21
21558,Romantic getaway in the heart of NYC,Private room,89,2,13,2019-04-07
47581,"Cozy studio is all you need, 20 mins to Manhattan",Private room,109,2,0,2019-04-16
31044,Nice and artsy apartment in East Village,Private room,79,1,0,2019-03-02
15133,1 BDRM avail in sunny apartment in Williamsburg,Private room,120,2,117,2019-04-14
36669,Cozy shared studio in a safe neighborhood,Shared room,32,3,88,2019-03-23
13725,Best Scenic Night View In Riverside DR NYC,Private room,80,1,365,2019-03-08
38237,Spacious room near Columbia University,Private room,70,1,0,2019-01-15
114,"Cute and cozy room, 1 stop from Midtown Manhattan",Private room,50,3,0,2019-05-12
41090,Cute cozy home in south slope!!,Private room,50,31,0,2019-03-07
20027,Huge room in Bushwick apt. 20 mins from Manhattan,Private room,50,2,11,2019-04-24
192,Private Room in the Upper East Side,Private room,95,5,5,2019-01-13
13007,"Quiet, serene Holiday getaway in the Bronx",Private room,35,2,252,2019-06-26
4927,Private Room in Brand New Greenpoint Apartment,Private room,55,1,0,2019-05-28
25902,Very bright and cosy bedroom.,Private room,70,6,13,2019-04-03
22743,Basic room in Williamsburg,Private room,49,7,0,2019-04-07
28922,Comfy and Artsy Big Room in EAST VILLAGE,Private room,70,3,0,2019-05-05
13963,"Spacious room 2min walk to Subway M,R near Mall",Private room,40,2,5,2019-04-26
30392,Large room  2 min walk to subway near mall,Private room,45,2,6,2019-06-11
29027,Nice Room 3min walk to Subway Plus Balcony and AC,Private room,40,3,8,2019-01-12
23144,Cozy room 2 min walk to subway near mall,Private room,35,4,11,2019-04-17
28180,Room close to La Guardia Airport,Shared room,16,1,0,2019-04-22
13810,Cozy private bedroom with Great East River view,Private room,90,2,0,2019-04-29
44650,Private room in spacious BK community w/ parking,Private room,50,1,0,2019-05-10
3787,"Private bedroom in BK community, w/ parking",Private room,50,1,0,2019-02-23
33828,Quiet Neighborhood Close to Trendy Spots,Private room,65,4,0,2019-03-05
36104,Cozy private room in Williamsburg,Private room,50,3,38,2019-05-05
23092,Private room with a view- cosy apt in East Village,Private room,150,2,36,2019-04-08
7839,LOFT EXPERIENCE IN HEART OF WILLIAMSBURG,Private room,69,7,0,2019-06-15
13569,Private bedroom w/ bathroom in cozy UWS apartment,Private room,95,7,0,2019-01-13
29667,"Cozy private room in NYC 
25 mins from Midtown",Private room,59,30,0,2019-06-16
36822,"LARGE ROOM 
20 minutes to midtown",Private room,59,2,0,2019-02-26
44443,Luxury Apt - Private Suite  in Theater District,Private room,180,4,172,2019-05-05
11812,Big cozy room in Washington Heights,Private room,80,3,0,2019-05-08
48173,Private Bedroom w/ Queen Size bed in Williamsburg,Private room,60,2,0,2019-06-18
6637,Large studio-style Private Room,Private room,80,1,359,2019-03-17
23231,Nelson-Hamilton Family,Private room,60,1,90,2019-04-24
10542,pinlia,Private room,40,1,0,2019-02-19
43877,Penthouse Apartment to view July 4th Fireworks,Private room,95,2,2,2019-06-16
23514,Bright room in newly renovated duplex apartment,Private room,99,2,8,2019-04-10
1334,Large Room in Sunnyside,Private room,100,1,364,2019-03-16
33404,Room & Private Bath + Free Gym/Pool/Theater/More!,Private room,88,2,0,2019-03-06
36865,Queens Comfort,Private room,45,3,0,2019-05-17
32903,Home,Private room,45,3,179,2019-03-05
29155,Gorgeous NYC apt.  near everything! (Women only),Private room,90,2,24,2019-04-20
22380,Cozy loft bed,Shared room,69,2,62,2019-01-02
3854,Not available,Private room,90,1,364,2019-05-27
45676,Next to train-Spacious-Sleeps 2-Flex Chk In Times,Private room,160,2,180,2019-06-09
33367,Spacious-Sleeps 2-Next to trains-Flex Chk In Times,Private room,160,2,180,2019-02-17
37464,The NYC Quick Stay- Flexible Check-In,Private room,95,2,178,2019-06-17
21858,Flex Chk In Times - NYC Quick Stay,Private room,95,2,180,2019-02-04
36982,Charming room Newly Renovated Apt30 mins from city,Private room,65,1,351,2019-04-11
14237,Amazing place Harlem (10 min walk Central Park),Private room,90,6,0,2019-01-17
41501,Lovely room in convenient location. J/M & L trains,Private room,51,1,19,2019-02-23
22174,Large private room in 2nd floor apartment.,Private room,25,2,0,2019-03-23
16245,Private room (Bee Room) in Bushwick Brownstone,Private room,65,1,363,2019-02-12
7261,Private room (Paris Room) in Bushwick Brownstone,Private room,55,1,365,2019-03-02
25199,BEAUTIFUL PRIVATE ROOM IN EAST VILLAGE,Private room,115,1,67,2019-01-31
38923,La Greka,Private room,60,14,156,2019-03-23
14714,La Greka (Couch Surfing),Shared room,25,7,88,2019-05-26
46633,Clean + Comfortable Bedroom in West Harlem,Private room,30,1,8,2019-03-01
30256,House of Stylez,Private room,65,2,0,2019-05-02
40877,Cozy room in Doormen/Elev. bldg by Grand Central,Private room,70,5,0,2019-02-23
8086,Aziza's Cosy Apartment,Private room,65,5,0,2019-05-11
41795,Cozy Brooklyn Bedroom - Close to Manhattan!,Private room,60,1,0,2019-02-23
17628,Lou's Palace-So much for so little,Private room,45,1,134,2019-05-20
4214,Lovely Aprt. 6 mins walk from Utica Av. Station,Private room,25,2,0,2019-06-13
33917,Bushwick Bedroom,Private room,35,2,35,2019-05-07
47164,Bright + cozy room in leafy Williamsburg apartment,Private room,50,5,12,2019-03-19
31049,South Harlem Share,Private room,65,1,4,2019-01-22
10724,"New York City - East Village
Right in The Action!",Private room,130,2,177,2019-02-23
34987,Alphabet City!! Entire Apartment!,Private room,175,3,0,2019-05-08
46021,Private Rooms in Brooklyn,Private room,40,14,0,2019-04-04
2858,Bright room in a newly renovated Apt in Brooklyn,Private room,45,2,14,2019-02-11
42227,Room in a Magical Bowery Loft in Nolita,Private room,220,7,89,2019-06-12
11229,Guest Room with 2 beds in Bayridge Brooklyn,Private room,90,2,79,2019-05-26
23029,Apartment in south Williamsburg,Private room,60,1,0,2019-05-26
15817,"Prime private room,  on bedford ave in a 2Bd apt",Private room,27,20,333,2019-01-20
16032,Comfortable sweet room near to JFK airport - 8min,Private room,55,1,87,2019-04-30
20534,Large private Room nearly JFK 8 mins,Private room,60,1,88,2019-06-08
42207,Beautiful large room Manhattan/Roosevelt Island,Private room,55,21,342,2019-05-23
28029,New York Highrise,Private room,47,1,0,2019-02-23
17017,Large Bedroom Next to Central Park,Private room,95,12,0,2019-03-06
44796,Super Sunny Room in Calm Bed-Stuy Apartment,Private room,40,3,0,2019-03-19
45231,The Halsey Treehouse,Private room,90,1,0,2019-04-02
16945,Large Private Room. Fits up to 6 people,Private room,120,1,269,2019-05-26
309,Sky-luxury building 1b1b Main bedroom rental,Private room,207,1,82,2019-04-29
20872,Sky luxury building 1b1b summer rental,Private room,199,30,140,2019-03-27
44781,Meserole Street,Private room,63,4,187,2019-01-22
37997,Excellent large private room - HK/Columbus Cir,Private room,115,1,33,2019-02-11
47730,Cozy Brooklyn Room,Private room,280,1,90,2019-02-22
6744,Stunning Luxury Priv. Room: Prime Upper East!,Private room,100,1,0,2019-01-19
24709,Gorgeous Room in Lux Apt: Prime Upper East!,Private room,100,1,0,2019-03-25
43897,"Private Bedroom in Williamsburg, Brooklyn",Private room,65,1,0,2019-01-01
21213,Cozy room in Astoria ideal for travelers on budget,Private room,27,7,0,2019-03-21
10320,Modern Williamsburg Beauty,Private room,230,4,35,2019-01-17
12173,Midtown Priv. Lux.Room in a Penthouse (only girls),Private room,110,3,12,2019-01-17
48198,Great for students!,Shared room,725,1,0,2019-06-28
37719,Bedroom in Crown Heights,Private room,55,4,15,2019-04-24
27825,Lower East Side Tenement Get Away,Private room,50,6,0,2019-06-10
36757,Private Room in A Family House,Private room,65,1,362,2019-02-27
1375,Three bedrooms house,Private room,65,1,362,2019-01-22
29192,Bxny Yankees,Private room,99,1,90,2019-06-11
45423,Mina’s House,Private room,29,1,0,2019-01-27
5694,HOLIDAY RENTAL: Great Room Close to Trains!,Private room,30,3,0,2019-05-26
13758,"Cozy bedroom in heart of Manhattan, next to Empire",Shared room,90,2,5,2019-05-13
33272,Newly renovated with elevator room 1,Private room,79,1,3,2019-04-28
25234,Newly renovated with elevator room 3,Private room,75,1,2,2019-05-09
21624,Newly renovated with elevator room 2,Private room,55,1,2,2019-06-15
33948,Beautiful and open apartment in Hamilton Heights,Shared room,34,1,4,2019-05-04
27546,Spacious private bedroom in Hamilton Heights,Private room,53,1,0,2019-06-27
5013,New Years  in NYC - in a Gold Star Resort,Private room,350,3,3,2019-03-06
1904,Manhattan adventure,Private room,68,4,0,2019-06-13
1620,Stylized room in Harlem 141 st,Private room,50,1,149,2019-03-11
44339,Modern stylized room in appartment Harlem 141st,Private room,70,1,97,2019-02-22
19091,LARGE Prospect Lefferts Gardens Bedroom,Private room,55,7,69,2019-06-26
38097,Global Sanctuary ~Brooklyn Private Room,Private room,70,1,0,2019-03-13
3317,Jax Shack,Private room,100,3,0,2019-04-07
26332,THE RESIDENCES BY HILTON CLUB (Penthouse Suite),Private room,699,2,365,2019-04-30
39212,Spacious and Cozy Room - Just like Home,Private room,50,1,189,2019-02-18
23851,Room in Charming Brooklyn Apartment,Private room,50,2,7,2019-06-13
31811,Room in Astoria,Private room,100,5,41,2019-02-04
33124,Cozy comfortable room,Private room,52,4,54,2019-04-02
1782,1 bedroom in newly renovated apartment,Private room,100,1,56,2019-04-05
15698,Private Room in Bushwick - 15 Min to Manhattan,Private room,45,4,0,2019-04-02
46698,Luxury bedroom with River View,Private room,100,2,43,2019-04-25
32076,Manhattan Christmas holiday room at discount!!,Private room,69,10,0,2019-03-14
32361,Furnished bedroom with queen bed desk and wifi,Private room,75,2,0,2019-06-05
35489,Calm bed. perfect for students and travelers.,Shared room,19,30,339,2019-06-08
20059,Calm bed great area.,Shared room,20,30,342,2019-04-05
6134,Chic & Bright Brooklyn Bungalow,Private room,90,3,176,2019-03-27
19987,Peaceful and Clean Home in Fort Greene.,Private room,65,3,0,2019-06-15
31852,Sunny Bedroom in Magical Ditmas Park,Private room,49,7,362,2019-03-31
21555,Luxurious bedroom in Tribeca - walk to World Trade,Private room,97,1,0,2019-05-17
8996,Sun Drenched Room Ridgewood / Bushwick,Private room,35,5,321,2019-04-08
2301,Beautiful Bedroom with Private Bath in Brooklyn,Private room,55,2,0,2019-05-18
9383,"3 beds w/ Kitchenette, own bath separate entrance",Private room,99,2,5,2019-04-11
29650,"Clean, Cozy Private Bedroom/Apartment",Private room,65,3,0,2019-04-25
21919,Spacious and Cozy Studio,Private room,120,2,66,2019-02-07
2750,Modern in heart of East Village,Private room,105,2,8,2019-05-27
48154,Small room in shared APT near CUMC.,Private room,45,1,90,2019-06-24
39066,Cozy private bedroom,Private room,40,1,20,2019-06-09
46486,"Modern, Sunlit Brooklyn Apartment",Private room,55,2,89,2019-06-06
9223,Cg hosting,Private room,40,3,245,2019-06-20
25191,Private room,Private room,40,2,349,2019-04-26
9642,"Sunny, Comfy, Artsy 1BR in Astoria",Private room,75,2,36,2019-01-14
1959,"Cozy, quite, clean place to feel like home",Private room,40,2,19,2019-01-01
6055,Queen Bedroom newly renovated Bushwick Apartment,Private room,38,6,95,2019-03-23
9990,Large Bushwick Bedroom in Newly Renovated Aprtment,Private room,40,3,34,2019-05-22
5554,1 bedroom,Private room,40,1,49,2019-01-25
16262,GREAT LOCATION! NYC ON A BUDGET!!,Private room,50,1,0,2019-01-06
41879,UPSCALE DWELLING,Private room,85,3,341,2019-02-02
39462,The Gingerheadman's House!,Private room,150,1,0,2019-03-18
24503,15 minutes From Times Square!!,Private room,31,1,111,2019-04-09
16877,Pelham south,Private room,25,2,0,2019-02-23
38508,Spacious & Cozy Master BR - Nearby Prospect Park,Private room,55,1,7,2019-02-13
26469,Cozy Private Room w/ Full Bed - Perfect for Travel,Private room,55,1,45,2019-02-21
24969,Comfy Room w/ Bunk Bed - Great for Friends!,Private room,55,1,42,2019-05-09
28157,Private Bedroom w/ Bunk Bed - Great for Friends!,Private room,55,1,53,2019-05-23
17260,Comfy Private Room w/ Full Bed - Near Prospect Prk,Private room,55,1,53,2019-02-03
9478,Cozy Bedroom w/ Bunk Bed - Private Side Yard!!,Private room,55,1,58,2019-03-03
