review_id,number_of_reviews,last_review,reviews_per_month
31536,10,6/4/2019,0.79
31539,28,7/7/2019,2.47
31541,74,1/4/2019,5.15
31543,72,6/30/2019,5.19
31544,12,11/2/2018,0.97
31553,26,6/17/2019,1.82
31554,19,6/12/2019,1.36
31607,34,6/21/2019,2.54
32019,23,7/5/2019,1.77
31560,5,5/30/2018,0.35
31567,6,10/28/2018,0.42
31568,2,5/27/2018,0.14
31573,2,7/2/2018,0.14
31575,13,5/31/2019,0.92
42898,2,5/11/2019,0.76
32514,21,6/26/2019,1.66
32695,30,7/4/2019,2.48
32697,35,7/7/2019,2.82
31579,7,9/18/2018,0.54
31582,20,5/25/2019,1.39
32501,3,4/21/2019,0.26
31583,38,7/1/2019,2.7
31586,30,7/6/2019,2.2
31587,97,6/26/2019,7.08
31593,24,6/12/2019,1.67
31594,28,2/22/2019,2.0
31596,2,11/12/2018,0.23
31597,15,7/2/2019,1.18
31605,3,7/14/2018,0.22
31606,4,5/25/2018,0.28
31610,128,6/22/2019,8.95
42684,27,6/24/2019,8.44
42694,24,6/20/2019,7.13
42697,22,6/19/2019,6.47
42700,42,6/24/2019,12.12
31611,3,12/28/2018,0.22
31616,85,1/1/2019,6.01
41301,22,7/7/2019,4.49
41305,39,7/6/2019,7.96
41559,33,7/4/2019,7.17
31622,9,5/28/2019,0.69
31629,9,1/29/2019,0.69
31642,33,6/22/2019,2.36
31643,20,6/7/2019,1.64
35395,7,5/4/2019,0.7
31630,4,7/26/2018,0.28
31636,46,6/19/2019,3.22
31640,8,6/18/2019,0.58
32064,11,6/1/2019,1.0
32065,7,6/20/2019,0.62
31644,34,7/1/2019,2.65
31647,4,10/12/2018,0.37
37340,6,2/6/2019,0.87
31649,19,5/27/2019,1.34
31650,15,5/30/2019,1.07
31652,2,12/25/2018,0.19
31663,17,4/10/2019,1.27
31664,10,9/30/2018,0.71
31665,8,5/17/2019,0.65
31666,1,5/7/2018,0.07
31669,14,10/14/2018,0.99
31674,2,6/6/2019,0.88
31688,20,6/30/2019,1.57
33864,3,6/23/2019,0.28
18553,4,7/29/2018,0.28
31706,2,1/2/2019,0.16
32507,14,6/11/2019,1.08
31719,24,6/9/2019,1.73
31720,67,6/29/2019,4.82
31722,7,6/15/2018,0.5
31725,9,9/20/2018,0.64
31726,37,6/16/2019,2.64
31735,7,11/9/2018,0.54
31746,13,5/26/2019,0.96
44595,2,7/2/2019,1.3
31747,5,9/23/2018,0.36
31751,3,10/8/2018,0.22
32160,12,6/7/2019,0.97
31753,11,6/23/2019,0.78
31758,8,6/25/2018,0.58
31760,36,7/7/2019,3.4
39596,15,6/18/2019,2.32
31762,2,6/29/2018,0.16
31763,55,7/3/2019,3.92
31764,4,11/19/2018,0.29
31978,9,7/1/2019,0.73
31981,4,11/5/2018,0.3
31766,9,8/10/2018,0.65
31768,36,7/1/2019,3.11
31771,5,3/25/2019,0.37
31773,70,7/3/2019,5.07
31779,23,4/7/2019,1.64
31785,5,9/24/2018,0.5
31788,50,6/27/2019,3.61
31790,68,6/21/2019,4.89
31791,6,11/1/2018,0.44
31796,23,6/3/2019,1.68
31809,17,6/10/2019,1.64
31800,81,7/2/2019,6.64
31802,3,7/31/2018,0.23
31805,25,6/29/2019,2.26
31807,10,12/24/2018,1.29
31813,6,6/23/2019,0.45
31818,74,6/24/2019,5.58
31822,9,11/17/2018,0.71
31839,42,6/16/2019,3.01
31842,6,12/10/2018,0.53
31845,18,6/23/2019,1.42
32349,9,5/27/2019,0.68
31862,23,6/19/2019,1.75
31863,2,8/7/2018,0.16
31867,8,12/25/2018,0.61
31869,61,7/4/2019,4.38
31872,15,6/23/2019,1.13
31874,32,7/4/2019,2.51
31876,37,4/18/2019,2.75
31877,5,9/11/2018,0.38
31879,11,5/9/2019,0.83
15938,2,9/30/2018,0.15
31888,3,11/4/2018,0.31
31889,42,7/6/2019,3.51
31893,6,3/31/2019,0.58
31897,3,10/20/2018,0.22
31899,1,6/5/2018,0.08
31908,19,7/1/2019,1.38
3850,3,6/9/2019,0.27
34901,3,6/1/2019,0.45
31916,2,6/9/2018,0.15
31927,25,5/19/2019,1.83
31932,21,6/30/2019,3.07
39171,2,3/5/2019,0.43
31942,24,6/19/2019,2.32
31944,2,6/5/2018,0.15
31950,4,1/1/2019,0.31
31952,11,6/29/2019,0.87
31956,51,6/29/2019,3.74
31966,6,7/15/2018,0.44
31969,31,6/21/2019,2.31
32101,25,6/2/2019,1.97
31970,12,11/2/2018,0.88
33062,3,10/15/2018,0.24
31973,78,7/1/2019,5.92
31982,23,4/17/2019,1.69
31984,9,6/3/2019,0.73
31986,8,6/16/2019,0.58
31991,13,6/30/2019,1.2
31994,5,6/24/2018,0.37
31997,30,6/23/2019,2.2
31998,3,9/30/2018,0.28
32001,2,8/6/2018,0.16
32006,41,6/2/2019,3.1
32007,52,6/30/2019,3.94
32009,81,6/23/2019,6.06
36342,51,6/24/2019,5.56
30271,2,6/16/2018,0.15
32014,34,5/21/2019,2.46
32020,52,6/23/2019,3.96
31424,7,8/30/2018,0.51
32029,4,2/18/2019,0.3
32032,3,6/17/2018,0.22
32035,5,5/19/2019,0.41
32036,20,6/4/2019,1.52
32393,6,5/6/2019,0.46
32680,10,5/24/2019,0.82
32681,1,3/18/2019,0.26
33938,4,6/1/2019,0.84
36769,7,5/17/2019,0.8
32038,31,6/30/2019,2.26
32039,2,9/30/2018,0.17
32041,2,7/22/2018,0.15
32046,4,6/29/2018,0.29
32054,20,6/16/2019,1.53
32134,25,6/22/2019,1.92
32135,43,6/17/2019,3.25
32058,4,9/23/2018,0.34
32061,31,6/18/2019,2.4
32062,31,5/22/2019,2.31
32066,12,3/7/2019,0.93
32068,4,3/25/2019,0.32
32070,3,10/26/2018,0.31
32072,13,7/7/2019,1.03
32074,8,7/6/2019,0.59
32076,28,4/25/2019,2.09
32181,5,6/23/2019,1.61
32502,125,6/30/2019,9.47
32934,148,7/1/2019,11.68
42227,32,6/29/2019,8.57
32078,4,7/2/2019,0.35
19281,1,6/17/2018,0.08
32085,25,6/30/2019,1.91
36694,10,6/13/2019,1.15
32095,1,6/25/2018,0.08
32103,64,6/16/2019,4.76
32500,51,6/1/2019,3.88
33922,11,12/31/2018,1.07
42367,26,6/30/2019,7.29
42604,8,6/23/2019,2.58
32106,67,7/1/2019,5.01
32820,4,6/13/2019,0.52
32118,3,6/23/2019,1.84
40835,3,7/1/2019,1.48
32122,22,6/11/2019,1.63
32125,10,6/22/2019,0.8
32132,20,10/22/2018,1.52
1184,1,5/26/2018,0.07
32143,33,6/16/2019,2.56
32144,63,7/7/2019,5.12
32147,29,6/8/2019,2.57
35146,74,7/7/2019,7.21
32145,127,7/7/2019,9.43
32146,7,6/22/2019,0.51
32149,2,6/10/2018,0.15
32151,54,3/25/2019,4.14
32163,11,7/1/2019,0.86
32166,3,9/2/2018,0.27
32170,6,5/26/2019,0.45
43927,5,6/1/2019,2.34
32171,34,6/28/2019,2.91
32172,7,12/8/2018,0.53
32182,5,10/27/2018,0.48
32186,86,6/20/2019,6.35
32188,36,7/1/2019,2.71
32189,33,6/29/2019,3.87
32190,95,7/8/2019,7.2
32191,15,5/21/2019,1.25
32192,36,6/24/2019,2.85
32194,24,6/3/2019,1.84
32196,57,6/23/2019,4.31
32197,21,11/1/2018,1.71
32198,2,8/18/2018,0.15
32199,13,6/28/2019,0.99
32202,24,5/29/2019,1.9
32203,18,6/4/2019,1.34
32618,18,6/2/2019,1.38
32267,38,6/23/2019,2.82
32209,29,6/24/2019,2.33
32983,2,5/8/2019,0.2
39729,6,6/9/2019,1.67
32217,5,1/2/2019,0.39
32221,41,6/13/2019,3.05
32226,21,4/29/2019,1.72
32234,49,6/30/2019,3.68
32235,26,6/12/2019,1.96
32236,33,6/19/2019,2.5
32237,14,4/30/2019,1.07
34301,12,7/2/2019,1.08
32247,14,7/2/2019,1.06
32249,40,6/12/2019,2.96
33738,21,5/15/2019,1.77
32255,52,7/1/2019,3.86
32256,42,6/23/2019,3.12
32257,44,6/30/2019,3.27
32258,63,7/1/2019,4.68
32401,81,6/21/2019,6.09
32403,55,7/7/2019,4.19
36260,17,6/23/2019,4.77
42181,14,6/24/2019,3.68
32261,60,6/23/2019,4.52
32264,6,6/28/2019,0.45
32269,4,6/16/2019,1.28
32270,55,7/4/2019,4.09
32273,57,6/30/2019,4.23
32275,50,7/2/2019,3.71
32279,11,8/4/2018,0.88
32282,1,6/15/2019,1.0
32285,19,6/21/2019,1.66
32286,6,12/28/2018,0.47
32287,7,1/1/2019,0.53
32306,3,8/27/2018,0.23
32307,8,3/26/2019,0.63
32311,3,6/21/2018,0.23
32321,18,5/8/2019,1.36
32328,8,7/6/2019,0.7
32329,29,7/1/2019,2.2
32330,6,9/17/2018,0.47
32331,1,9/19/2018,0.1
32333,16,12/27/2018,1.22
32336,79,7/6/2019,7.69
18068,1,8/15/2018,0.09
32341,6,5/27/2019,1.41
32350,9,11/24/2018,0.68
32351,10,5/27/2019,0.82
32357,75,6/29/2019,5.8
32360,95,6/15/2019,7.13
32497,71,6/21/2019,5.37
32363,37,6/30/2019,2.82
31708,3,6/23/2018,0.23
32373,5,1/2/2019,0.49
32377,7,1/2/2019,0.53
40445,2,6/21/2019,0.78
32388,8,5/19/2019,0.71
32394,6,4/23/2019,0.46
32398,21,12/23/2018,1.63
32400,18,5/3/2019,1.38
32402,2,7/15/2018,0.16
32411,35,6/30/2019,2.67
32413,48,6/19/2019,3.95
32419,51,6/23/2019,4.23
32422,55,6/8/2019,4.52
32424,52,6/18/2019,4.25
32416,7,12/9/2018,0.55
32421,46,7/5/2019,3.68
32423,9,5/27/2019,0.74
32443,30,6/23/2019,2.41
32430,2,5/30/2019,0.16
32437,5,10/1/2018,0.39
32439,131,5/31/2019,9.97
33897,85,5/29/2019,8.64
32444,74,6/14/2019,6.05
32445,11,1/2/2019,0.85
32460,11,5/20/2019,0.94
32464,17,6/15/2019,1.35
32468,4,3/24/2019,0.31
32471,10,6/9/2019,0.93
32472,2,5/11/2019,0.16
32475,17,6/30/2019,1.36
32477,4,8/13/2018,0.31
32478,9,7/3/2019,0.75
32479,35,6/9/2019,2.75
32482,52,7/4/2019,4.26
33050,16,12/12/2018,1.29
36857,25,7/3/2019,3.3
32485,36,6/16/2019,2.76
32487,4,4/6/2019,0.37
32488,2,1/31/2019,0.18
32606,3,3/31/2019,0.26
15795,1,7/31/2018,0.09
32821,2,6/4/2019,0.19
26132,2,3/24/2019,0.18
33236,1,4/1/2019,0.3
29700,1,1/25/2019,0.18
33710,3,4/30/2019,0.46
34216,2,4/14/2019,0.45
33232,1,10/1/2018,0.11
34958,2,6/15/2019,0.22
35035,3,5/10/2019,0.31
35036,2,6/23/2019,0.21
35575,2,5/30/2019,0.39
35631,2,5/11/2019,0.5
35728,2,5/31/2019,0.3
22591,1,3/10/2019,0.25
36829,1,2/5/2019,0.19
37037,2,5/19/2019,0.38
37106,2,6/13/2019,0.62
31248,3,5/31/2019,0.5
38116,2,5/28/2019,0.76
16070,1,4/30/2019,0.43
38465,2,1/31/2019,0.32
38824,3,6/1/2019,0.54
38882,2,3/31/2019,0.41
38947,1,6/8/2019,1.0
39075,2,5/31/2019,0.75
29696,1,6/17/2019,1.0
26410,1,3/25/2019,0.28
39297,3,6/15/2019,0.7
40362,1,3/12/2019,0.25
9775,1,4/22/2019,0.38
24145,1,5/17/2019,0.57
32493,42,7/1/2019,3.37
32494,7,12/16/2018,0.54
32496,1,7/9/2018,0.08
32505,6,9/22/2018,0.47
32506,15,5/27/2019,1.16
32510,19,6/3/2019,1.47
32511,10,7/5/2019,0.78
32519,53,6/18/2019,4.12
32521,77,7/1/2019,5.83
32523,2,6/21/2019,0.27
32530,34,6/22/2019,2.58
32540,13,7/4/2019,1.06
32541,19,6/30/2019,1.79
36392,12,6/30/2019,2.55
32542,90,6/28/2019,6.94
32722,100,7/3/2019,7.71
32771,59,7/1/2019,4.65
32543,6,5/15/2019,0.66
32549,53,7/1/2019,4.14
32625,50,6/29/2019,3.96
32712,45,6/25/2019,3.61
33418,47,7/2/2019,4.37
32555,9,1/1/2019,0.79
32560,42,6/24/2019,4.24
32561,43,4/28/2019,3.32
32566,49,1/23/2019,3.84
32568,2,4/30/2019,0.16
32576,14,6/15/2019,1.13
35197,6,1/2/2019,0.61
35608,5,6/14/2019,0.5
32573,23,6/4/2019,1.78
32574,25,5/25/2019,1.96
32577,51,6/23/2019,3.86
32578,71,6/11/2019,5.5
32582,82,6/18/2019,6.24
32581,23,5/28/2019,1.75
32586,47,6/30/2019,3.56
32588,37,3/23/2019,2.8
32589,2,3/3/2019,0.17
32593,24,6/15/2019,1.84
32594,17,10/28/2018,1.3
36538,1,2/13/2019,0.21
32599,12,6/30/2019,1.03
32600,2,12/29/2018,0.25
32608,25,5/24/2019,2.67
32611,50,6/25/2019,3.86
32619,41,5/27/2019,3.18
32620,10,5/19/2019,4.17
32628,5,7/8/2018,0.38
33826,6,6/24/2019,0.61
34190,7,7/1/2019,0.75
36550,5,5/17/2019,0.57
32633,12,5/27/2019,1.01
32634,16,5/31/2019,1.26
32637,48,4/27/2019,3.7
32639,22,1/1/2019,1.88
32640,4,7/9/2018,0.31
32647,9,8/5/2018,0.7
32951,9,8/2/2018,0.71
32650,4,8/22/2018,0.31
32651,34,6/24/2019,2.63
15966,1,6/23/2018,0.08
32661,38,7/6/2019,2.98
32662,35,6/23/2019,2.75
32663,42,7/6/2019,3.32
32775,40,7/1/2019,3.09
32817,29,5/9/2019,2.28
43080,7,6/11/2019,2.44
32664,11,1/1/2019,0.85
32666,25,6/25/2019,2.07
40302,13,7/3/2019,2.95
32669,29,7/2/2019,2.29
32670,67,4/7/2019,5.19
32671,19,6/28/2019,1.53
32672,16,8/17/2018,1.24
32674,9,10/29/2018,0.71
32679,101,6/8/2019,7.77
32682,84,6/22/2019,6.46
35201,72,6/23/2019,6.99
32685,11,7/13/2018,0.85
32690,19,6/17/2019,1.5
32699,12,10/3/2018,0.97
32701,8,7/8/2018,0.62
34520,1,10/15/2018,0.11
32709,1,6/13/2018,0.08
32730,64,7/5/2019,5.65
32732,43,6/23/2019,3.42
32734,70,2/27/2019,5.38
32739,71,6/20/2019,5.52
32740,4,8/17/2018,0.31
32348,16,6/23/2019,1.26
32743,12,10/30/2018,0.96
32750,7,6/19/2019,0.55
32756,1,7/27/2018,0.09
32758,18,6/30/2019,1.39
32759,31,7/1/2019,2.75
34650,39,7/2/2019,3.79
32760,52,6/22/2019,4.08
32762,1,3/22/2019,0.28
32763,8,6/30/2019,0.65
32769,13,4/21/2019,1.08
32770,59,6/20/2019,4.57
32774,36,6/19/2019,2.79
32778,63,6/19/2019,5.34
32779,8,12/27/2018,0.62
32780,56,7/1/2019,4.35
32787,3,4/16/2019,0.45
32789,11,4/10/2019,0.94
32790,17,5/19/2019,1.31
32792,6,6/2/2019,0.48
32793,42,6/29/2019,3.41
32795,5,1/2/2019,0.43
32796,4,4/9/2019,0.32
32797,73,7/3/2019,5.67
32803,21,6/29/2019,1.78
32806,8,6/12/2019,0.64
32811,25,6/12/2019,1.97
32815,24,6/13/2019,1.96
32816,24,6/30/2019,1.86
22977,2,9/28/2018,0.19
33973,2,10/5/2018,0.19
33992,3,10/5/2018,0.28
32819,14,6/11/2019,1.14
32827,42,6/30/2019,3.59
40204,12,6/30/2019,2.05
39409,1,12/19/2018,0.15
32831,7,5/21/2019,0.55
32833,25,7/7/2019,1.93
32834,42,7/2/2019,3.26
32836,33,6/16/2019,2.75
32854,20,5/31/2019,1.62
32463,14,6/16/2019,1.12
32868,5,11/26/2018,0.39
32870,3,5/30/2019,0.24
36923,2,5/14/2019,0.73
32871,28,6/24/2019,2.26
28344,1,7/10/2018,0.08
32879,20,5/4/2019,1.82
32880,15,1/3/2019,1.17
32881,15,7/1/2019,1.18
32894,29,7/7/2019,2.47
43951,4,6/1/2019,1.71
32895,5,6/28/2019,0.45
33253,4,10/16/2018,0.36
32896,10,4/10/2019,0.85
30188,2,7/30/2018,0.17
32899,45,6/13/2019,3.56
32936,54,6/22/2019,4.34
31843,1,7/30/2018,0.09
32910,3,5/18/2019,0.34
32914,3,7/22/2018,0.25
32915,2,8/9/2018,0.16
37089,4,7/7/2019,4.0
32930,6,10/27/2018,0.5
33780,4,11/4/2018,0.4
32946,6,8/11/2018,0.48
32952,2,7/30/2018,0.16
32955,3,11/2/2018,0.27
32957,3,1/1/2019,0.46
32959,9,6/15/2019,0.8
32960,22,4/28/2019,1.77
33203,8,6/16/2019,1.76
33205,6,6/12/2019,0.68
32963,7,6/30/2019,1.11
32964,16,6/17/2019,1.38
32972,50,6/15/2019,4.07
32975,11,5/12/2019,0.92
32984,21,7/7/2019,1.81
33053,4,10/25/2018,0.34
32986,32,6/29/2019,3.06
32990,5,9/25/2018,0.45
32992,10,6/14/2019,1.15
33006,1,9/27/2018,0.11
33009,60,6/19/2019,4.76
33713,33,6/8/2019,2.79
33808,50,6/11/2019,4.21
33848,38,6/23/2019,3.26
33849,29,6/19/2019,2.47
33850,39,6/14/2019,3.32
39556,7,6/14/2019,1.04
33016,2,5/29/2019,0.17
33318,29,6/25/2019,2.47
33321,36,7/2/2019,3.5
33335,30,7/2/2019,2.56
32892,2,7/5/2018,0.16
33021,23,6/30/2019,1.85
33026,20,6/25/2019,1.63
33027,57,6/16/2019,4.49
34519,54,6/30/2019,4.98
33030,18,6/23/2019,1.48
33031,35,4/23/2019,2.84
33034,2,5/20/2019,0.21
29470,3,5/31/2019,0.28
33868,2,7/6/2019,1.33
13891,3,6/3/2019,0.43
33042,16,6/23/2019,1.53
33061,40,6/15/2019,3.21
42121,3,6/28/2019,0.93
33044,8,6/30/2019,0.71
33048,2,6/5/2019,0.32
33051,2,5/19/2019,1.03
33052,60,7/7/2019,4.76
33054,49,5/20/2019,3.89
32687,1,7/7/2018,0.08
33060,3,5/28/2019,0.26
34373,2,12/14/2018,0.27
33063,18,6/5/2019,1.44
33068,5,4/8/2019,0.44
33077,2,10/10/2018,0.22
33083,22,7/7/2019,3.59
33086,15,6/27/2019,1.23
33088,31,6/30/2019,2.8
36263,15,6/30/2019,1.67
33090,4,6/21/2019,0.33
33094,4,12/30/2018,0.35
33095,5,6/28/2019,1.4
33097,73,6/30/2019,5.82
33098,67,6/15/2019,5.39
33103,6,6/23/2019,0.66
33107,3,7/15/2018,0.25
33112,5,8/19/2018,0.4
33116,11,9/20/2018,0.93
33117,19,6/24/2019,1.61
33118,45,7/5/2019,3.69
33121,15,7/1/2019,4.74
40238,11,6/2/2019,2.92
33127,57,5/4/2019,4.63
33130,58,5/29/2019,4.69
33131,39,6/23/2019,3.28
33134,6,4/26/2019,0.65
33141,11,6/1/2019,0.88
33143,54,6/19/2019,4.34
33144,31,6/30/2019,2.81
33147,44,7/6/2019,5.28
33152,4,1/1/2019,0.36
33156,7,4/24/2019,0.59
33157,6,9/27/2018,0.49
33158,5,7/29/2018,0.41
35024,7,6/11/2019,0.68
33161,38,6/23/2019,3.25
33162,2,8/3/2018,0.17
33167,6,6/23/2019,0.52
33169,4,10/2/2018,0.35
36247,18,5/30/2019,1.99
33171,10,6/5/2019,0.87
33200,6,6/20/2019,0.87
33172,15,7/1/2019,3.46
33174,4,8/13/2018,0.33
33175,5,5/20/2019,0.43
33179,13,5/8/2019,1.42
33181,11,3/11/2019,0.89
33186,4,7/13/2018,0.32
33199,82,6/16/2019,7.01
33210,12,7/1/2019,1.07
36241,6,5/17/2019,0.7
37806,5,6/12/2019,0.66
37503,2,6/1/2019,1.15
42769,2,6/11/2019,1.05
33937,1,5/31/2019,0.75
33217,55,6/23/2019,4.61
33220,21,6/23/2019,1.82
33225,1,5/19/2019,0.58
33237,27,7/7/2019,2.21
33238,30,6/26/2019,2.54
33373,21,6/24/2019,1.86
33379,34,6/27/2019,2.97
29856,1,7/6/2018,0.08
33242,8,9/16/2018,0.65
33249,9,7/1/2019,1.03
33250,29,7/1/2019,2.46
33482,20,6/3/2019,1.9
33510,32,6/3/2019,2.72
34052,10,6/27/2019,1.21
36418,22,7/1/2019,2.45
33252,14,6/29/2019,1.98
33254,52,6/24/2019,4.79
34654,24,6/23/2019,2.91
33255,2,1/13/2019,0.19
33258,6,8/11/2018,0.5
33259,37,6/25/2019,3.68
33260,1,8/18/2018,0.09
33262,12,7/28/2018,0.97
33264,30,6/1/2019,2.51
33269,34,7/1/2019,2.74
38596,9,3/30/2019,1.23
33270,25,11/30/2018,2.05
33275,41,6/30/2019,3.35
33276,7,7/31/2018,0.57
33277,31,6/26/2019,2.88
33284,10,6/11/2019,0.87
39646,12,7/2/2019,1.89
33289,4,5/11/2019,0.35
33293,4,6/23/2019,0.35
4103,1,8/14/2018,0.09
33299,2,8/7/2018,0.17
30405,2,7/21/2018,0.16
33305,28,5/28/2019,2.36
33306,21,5/28/2019,1.76
34781,25,6/22/2019,2.37
33308,47,7/1/2019,4.15
33320,2,7/15/2018,0.17
33327,2,1/1/2019,0.25
33330,15,6/5/2019,2.33
33334,8,7/7/2019,8.0
33340,19,6/24/2019,1.6
33343,7,8/23/2018,0.59
33347,4,6/1/2019,1.5
43691,10,5/31/2019,3.85
28302,3,8/23/2018,0.26
33353,4,10/1/2018,0.34
33354,42,6/23/2019,3.43
33355,66,6/19/2019,5.38
33357,50,6/23/2019,4.25
33536,27,6/5/2019,2.4
33538,25,6/22/2019,2.23
33987,20,6/9/2019,1.88
42971,13,6/23/2019,4.53
43110,6,6/25/2019,2.12
43145,11,6/16/2019,3.79
43159,10,6/11/2019,4.05
43298,10,6/9/2019,3.37
33359,10,6/29/2019,0.89
33362,2,5/25/2019,0.19
33363,5,10/15/2018,0.41
33365,6,9/24/2018,0.55
33371,80,6/22/2019,6.59
33385,64,6/23/2019,5.42
33387,76,6/16/2019,6.28
33382,3,9/6/2018,0.26
33378,24,6/30/2019,2.09
33380,28,6/24/2019,2.36
33383,7,4/2/2019,0.62
33976,9,3/3/2019,0.82
34992,8,4/28/2019,0.77
34993,4,4/13/2019,0.39
36088,2,11/4/2018,0.22
33396,6,8/26/2018,0.49
33403,26,5/31/2019,2.39
33411,13,6/30/2019,1.09
33412,30,6/6/2019,2.64
33417,3,8/19/2018,0.28
33423,3,9/19/2018,0.25
33432,22,7/1/2019,9.17
33433,8,12/8/2018,0.68
33434,2,3/4/2019,0.19
33435,58,6/30/2019,4.96
33436,57,7/1/2019,4.76
33437,49,6/30/2019,4.06
2634,1,9/1/2018,0.1
33439,26,6/4/2019,2.25
33440,12,5/4/2019,1.07
33168,11,6/23/2019,0.93
33450,70,6/20/2019,5.79
33517,75,6/21/2019,6.2
33453,4,8/27/2018,0.35
33457,22,2/1/2019,1.92
33458,30,5/31/2019,2.71
33580,29,6/5/2019,2.51
33459,4,10/29/2018,0.34
33463,57,6/24/2019,4.76
33466,4,6/15/2019,0.35
33467,37,6/20/2019,3.27
33472,7,5/15/2019,0.79
32248,2,8/28/2018,0.18
33477,55,7/2/2019,4.98
36758,43,6/23/2019,4.94
33483,42,6/26/2019,4.92
33485,8,10/11/2018,0.73
33486,14,5/27/2019,1.16
33487,33,6/2/2019,2.78
33488,32,6/23/2019,2.66
33525,35,6/20/2019,2.92
33837,32,6/21/2019,2.74
33838,45,6/17/2019,3.99
34801,33,6/23/2019,3.08
36709,13,5/19/2019,1.52
36932,14,6/16/2019,1.65
36933,17,6/24/2019,2.13
37689,11,6/17/2019,1.49
38189,11,6/10/2019,1.51
39781,4,6/10/2019,0.63
39783,9,6/9/2019,1.97
39961,12,6/24/2019,1.89
41618,2,6/4/2019,0.75
41923,5,6/8/2019,1.5
43396,3,6/7/2019,1.11
33489,21,7/5/2019,2.1
33490,28,6/23/2019,2.3
33492,7,11/4/2018,0.58
33496,35,6/17/2019,3.04
33550,15,5/19/2019,1.42
36387,21,5/13/2019,2.31
33497,44,7/7/2019,4.43
33500,9,6/9/2019,0.78
33569,11,5/6/2019,0.92
33586,9,3/29/2019,0.75
33589,3,3/29/2019,0.44
33513,104,7/4/2019,8.64
34822,92,7/1/2019,8.87
37320,22,7/5/2019,4.26
37323,42,5/5/2019,5.12
33519,8,6/26/2019,0.68
33520,4,9/1/2018,0.37
29554,1,7/22/2018,0.09
33527,11,7/1/2019,0.99
33534,64,6/10/2019,5.35
33540,16,6/3/2019,1.4
33541,4,2/3/2019,0.38
33543,1,7/23/2018,0.09
33547,26,6/19/2019,2.23
33551,17,6/11/2019,1.63
33552,37,6/21/2019,3.22
33553,73,6/22/2019,6.48
33554,54,6/23/2019,4.84
33555,59,6/20/2019,5.25
33556,67,6/18/2019,5.98
34159,69,5/31/2019,6.22
34160,63,6/23/2019,5.71
34161,82,6/21/2019,7.34
34163,79,6/24/2019,6.99
38319,21,6/23/2019,3.18
41619,16,6/14/2019,3.75
41621,14,6/16/2019,3.62
43374,10,6/16/2019,3.53
33559,10,5/28/2019,0.87
33560,15,7/8/2019,1.81
33563,19,6/30/2019,1.61
33567,47,7/1/2019,3.96
33571,6,4/1/2019,0.53
33573,10,5/19/2019,0.85
33574,10,5/28/2019,0.92
33577,12,6/10/2019,1.02
33578,16,6/5/2019,1.35
33572,49,7/5/2019,4.18
33576,1,11/9/2018,0.12
33579,5,12/2/2018,0.43
33583,31,6/3/2019,2.7
33584,27,6/13/2019,2.38
33585,19,6/25/2019,1.58
33590,32,6/3/2019,2.86
33592,25,6/20/2019,2.08
33593,35,6/19/2019,3.06
33591,5,6/25/2019,1.5
33594,28,7/7/2019,2.37
33595,18,5/10/2019,1.54
36431,13,6/22/2019,1.55
33600,8,6/9/2019,0.69
33605,9,7/7/2019,0.78
33607,17,6/24/2019,1.63
33608,4,5/13/2019,0.65
33609,44,7/1/2019,3.75
33613,39,6/13/2019,3.35
33628,10,11/27/2018,0.85
33629,13,6/20/2019,1.74
33632,74,7/7/2019,6.2
33665,49,7/4/2019,4.31
33667,43,7/5/2019,3.58
33701,61,7/7/2019,5.2
33637,26,6/8/2019,2.27
33775,22,6/26/2019,1.89
33646,6,2/11/2019,0.52
33650,35,5/29/2019,2.92
33668,37,5/3/2019,3.1
35099,26,5/23/2019,2.52
33656,22,6/4/2019,1.89
33669,21,6/5/2019,2.05
33685,22,6/5/2019,2.03
33662,48,7/2/2019,4.17
33670,11,6/30/2019,2.2
2719,1,9/13/2018,0.1
33672,3,8/25/2018,0.25
33674,22,6/22/2019,1.83
33675,14,6/13/2019,1.26
36075,31,6/16/2019,3.41
36179,17,6/5/2019,1.93
36181,16,6/16/2019,1.8
33676,14,6/19/2019,1.35
33679,4,6/30/2019,1.74
22382,3,1/2/2019,0.36
33681,3,11/13/2018,0.33
33682,3,3/3/2019,0.29
33686,6,12/8/2018,0.52
33688,14,2/17/2019,1.24
33692,8,9/2/2018,0.68
33693,50,6/29/2019,4.21
33694,43,6/26/2019,3.65
41944,2,6/30/2019,1.33
33703,22,5/12/2019,2.03
33706,15,6/2/2019,1.33
33708,5,12/29/2018,0.42
33711,137,7/7/2019,12.05
33712,10,3/18/2019,0.85
33714,43,6/6/2019,3.72
33715,37,6/21/2019,3.14
33716,33,6/17/2019,3.15
33717,35,6/23/2019,2.97
33719,23,6/16/2019,2.09
33724,2,8/16/2018,0.18
33725,43,6/22/2019,3.66
33731,12,11/13/2018,1.01
36161,6,12/10/2018,0.69
33732,4,6/22/2019,0.39
33733,6,5/20/2019,1.7
33735,30,6/1/2019,2.59
33737,7,11/9/2018,0.61
33959,2,10/7/2018,0.18
33743,3,2/25/2019,0.29
34356,2,4/27/2019,0.58
36142,2,4/30/2019,0.25
37570,3,6/1/2019,0.47
38801,2,3/29/2019,0.32
39211,2,6/1/2019,0.9
40646,1,3/3/2019,0.23
33744,21,6/16/2019,2.04
33748,4,1/8/2019,0.38
